#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1434118,24869519,MSSAC_RS00005,MSSAC_RS00005,MSSAC_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20201210,-
1434118,24869694,MSSAC_RS00880,MSSAC_RS00880,MSSAC_0155,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20201210,-
1434118,24869695,MSSAC_RS00885,MSSAC_RS00885,MSSAC_0156,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24869696,MSSAC_RS00890,MSSAC_RS00890,MSSAC_0157,-,-,-,phenylalanine--tRNA ligase subunit alpha,protein-coding,-,-,-,phenylalanine--tRNA ligase subunit alpha,20201210,-
1434118,24869697,MSSAC_RS00895,MSSAC_RS00895,MSSAC_0158,-,-,-,tryptophan--tRNA ligase,protein-coding,-,-,-,tryptophan--tRNA ligase,20210605,-
1434118,24869698,MSSAC_RS00900,MSSAC_RS00900,MSSAC_0159,-,-,-,nucleotidyltransferase domain-containing protein,protein-coding,-,-,-,nucleotidyltransferase domain-containing protein,20201210,-
1434118,24869699,MSSAC_RS00905,MSSAC_RS00905,MSSAC_0160,-,-,-,DUF86 domain-containing protein,protein-coding,-,-,-,DUF86 domain-containing protein,20201210,-
1434118,24869700,MSSAC_RS00910,MSSAC_RS00910,MSSAC_0161,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20201210,-
1434118,24869701,MSSAC_RS00915,MSSAC_RS00915,MSSAC_0162,-,-,-,translation initiation factor IF-2 subunit beta,protein-coding,-,-,-,translation initiation factor IF-2 subunit beta,20201210,-
1434118,24869702,MSSAC_RS00920,MSSAC_RS00920,MSSAC_0163,-,-,-,50S ribosomal protein L16,protein-coding,-,-,-,50S ribosomal protein L16,20201210,-
1434118,24869703,MSSAC_RS00925,MSSAC_RS00925,MSSAC_0164,-,-,-,DUF1786 domain-containing protein,protein-coding,-,-,-,DUF1786 domain-containing protein,20201210,-
1434118,24869704,MSSAC_RS00930,MSSAC_RS00930,MSSAC_0165,-,-,-,molybdenum cofactor biosynthesis protein MoaB,protein-coding,-,-,-,molybdenum cofactor biosynthesis protein MoaB,20201210,-
1434118,24869706,MSSAC_RS00940,MSSAC_RS00940,MSSAC_0167,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20201210,-
1434118,24869707,MSSAC_RS00945,MSSAC_RS00945,MSSAC_0168,-,-,-,SWIM zinc finger family protein,protein-coding,-,-,-,SWIM zinc finger family protein,20201210,-
1434118,24869708,MSSAC_RS00950,MSSAC_RS00950,MSSAC_0169,-,-,-,winged helix-turn-helix domain-containing protein,protein-coding,-,-,-,winged helix-turn-helix domain-containing protein,20201210,-
1434118,24869709,MSSAC_RS00955,MSSAC_RS00955,MSSAC_0170,-,-,-,YhbY family RNA-binding protein,protein-coding,-,-,-,YhbY family RNA-binding protein,20201210,-
1434118,24869710,alaS,MSSAC_RS00960,MSSAC_0171,-,-,-,alanine--tRNA ligase,protein-coding,-,-,-,alanine--tRNA ligase,20201210,-
1434118,24869711,MSSAC_RS00965,MSSAC_RS00965,MSSAC_0172,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20201210,-
1434118,24869712,MSSAC_RS00970,MSSAC_RS00970,MSSAC_0173,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20201210,-
1434118,24869713,MSSAC_RS00975,MSSAC_RS00975,MSSAC_0174,-,-,-,DUF190 domain-containing protein,protein-coding,-,-,-,DUF190 domain-containing protein,20201210,-
1434118,24869714,MSSAC_RS00980,MSSAC_RS00980,MSSAC_0175,-,-,-,isocitrate/isopropylmalate dehydrogenase family protein,protein-coding,-,-,-,isocitrate/isopropylmalate dehydrogenase family protein,20201210,-
1434118,24869715,MSSAC_RS00985,MSSAC_RS00985,MSSAC_0176,-,-,-,3-isopropylmalate dehydratase small subunit,protein-coding,-,-,-,3-isopropylmalate dehydratase small subunit,20201210,-
1434118,24869716,MSSAC_RS00990,MSSAC_RS00990,MSSAC_0177,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210424,-
1434118,24869717,MSSAC_RS00995,MSSAC_RS00995,MSSAC_0178,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20201210,-
1434118,24869718,MSSAC_RS01000,MSSAC_RS01000,MSSAC_0179,-,-,-,formate--phosphoribosylaminoimidazolecarboxamide ligase,protein-coding,-,-,-,formate--phosphoribosylaminoimidazolecarboxamide ligase,20201210,-
1434118,24869719,MSSAC_RS01005,MSSAC_RS01005,MSSAC_0180,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20201210,-
1434118,24869720,truA,MSSAC_RS01010,MSSAC_0181,-,-,-,tRNA pseudouridine(38-40) synthase TruA,protein-coding,-,-,-,tRNA pseudouridine(38-40) synthase TruA,20201210,-
1434118,24869721,MSSAC_RS01015,MSSAC_RS01015,MSSAC_0182,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20201210,-
1434118,24869722,MSSAC_RS01020,MSSAC_RS01020,MSSAC_0183,-,-,-,DUF1805 domain-containing protein,protein-coding,-,-,-,DUF1805 domain-containing protein,20201210,-
1434118,24869723,MSSAC_RS01025,MSSAC_RS01025,MSSAC_0184,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869724,MSSAC_RS01030,MSSAC_RS01030,MSSAC_0185,-,-,-,type II methionyl aminopeptidase,protein-coding,-,-,-,type II methionyl aminopeptidase,20201210,-
1434118,24869725,MSSAC_RS01035,MSSAC_RS01035,MSSAC_0186,-,-,-,aminopeptidase P family protein,protein-coding,-,-,-,aminopeptidase P family protein,20201210,-
1434118,24869726,MSSAC_RS01040,MSSAC_RS01040,MSSAC_0187,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869727,MSSAC_RS01045,MSSAC_RS01045,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869728,MSSAC_RS01050,MSSAC_RS01050,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869730,MSSAC_RS01060,MSSAC_RS01060,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869731,MSSAC_RS01065,MSSAC_RS01065,MSSAC_0189,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869732,MSSAC_RS01070,MSSAC_RS01070,MSSAC_0190,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869733,MSSAC_RS01075,MSSAC_RS01075,MSSAC_0191,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869734,MSSAC_RS01080,MSSAC_RS01080,MSSAC_0192,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869735,MSSAC_RS01085,MSSAC_RS01085,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869736,MSSAC_RS01090,MSSAC_RS01090,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869737,MSSAC_RS01095,MSSAC_RS01095,MSSAC_0193,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869738,MSSAC_RS01100,MSSAC_RS01100,-,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20201210,-
1434118,24869739,MSSAC_RS01105,MSSAC_RS01105,MSSAC_0194,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869741,MSSAC_RS01115,MSSAC_RS01115,MSSAC_0198,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,24869742,MSSAC_RS01120,MSSAC_RS01120,MSSAC_0199,-,-,-,PAS domain-containing protein,protein-coding,-,-,-,PAS domain-containing protein,20201210,-
1434118,24869743,MSSAC_RS01125,MSSAC_RS01125,MSSAC_0200,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869744,MSSAC_RS01130,MSSAC_RS01130,MSSAC_0201,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869745,MSSAC_RS01135,MSSAC_RS01135,MSSAC_0202,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869746,MSSAC_RS01140,MSSAC_RS01140,MSSAC_0203,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869747,MSSAC_RS01145,MSSAC_RS01145,MSSAC_0204,-,-,-,tyrosine-type recombinase/integrase,protein-coding,-,-,-,tyrosine-type recombinase/integrase,20201210,-
1434118,24869748,MSSAC_RS01150,MSSAC_RS01150,MSSAC_4409,-,-,-,tRNA,tRNA,-,-,-,-,20201210,-
1434118,24869749,MSSAC_RS01155,MSSAC_RS01155,-,-,-,-,tRNA,tRNA,-,-,-,-,20201210,-
1434118,24869750,MSSAC_RS01160,MSSAC_RS01160,MSSAC_0205,-,-,-,protease inhibitor I42 family protein,protein-coding,-,-,-,protease inhibitor I42 family protein,20201210,-
1434118,24869751,MSSAC_RS01165,MSSAC_RS01165,MSSAC_0206,-,-,-,methionine adenosyltransferase,protein-coding,-,-,-,methionine adenosyltransferase,20201210,-
1434118,24869752,MSSAC_RS01170,MSSAC_RS01170,MSSAC_0207,-,-,-,ATP phosphoribosyltransferase,protein-coding,-,-,-,ATP phosphoribosyltransferase,20201210,-
1434118,24869753,MSSAC_RS01175,MSSAC_RS01175,MSSAC_0208,-,-,-,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,protein-coding,-,-,-,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,20201210,-
1434118,24869754,hisB,MSSAC_RS01180,MSSAC_0209,-,-,-,imidazoleglycerol-phosphate dehydratase HisB,protein-coding,-,-,-,imidazoleglycerol-phosphate dehydratase HisB,20201210,-
1434118,24869755,MSSAC_RS01185,MSSAC_RS01185,MSSAC_0210,-,-,-,formate dehydrogenase accessory sulfurtransferase FdhD,protein-coding,-,-,-,formate dehydrogenase accessory sulfurtransferase FdhD,20201210,-
1434118,24869757,MSSAC_RS01195,MSSAC_RS01195,MSSAC_0212,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869758,MSSAC_RS01200,MSSAC_RS01200,MSSAC_0213,-,-,-,type IV pilin N-terminal domain-containing protein,protein-coding,-,-,-,type IV pilin N-terminal domain-containing protein,20201210,-
1434118,24869759,MSSAC_RS01205,MSSAC_RS01205,MSSAC_0214,-,-,-,type IV pilin,protein-coding,-,-,-,type IV pilin,20201210,-
1434118,24869762,MSSAC_RS01220,MSSAC_RS01220,MSSAC_0217,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869764,MSSAC_RS01230,MSSAC_RS01230,MSSAC_0220,-,-,-,type II secretion system F family protein,protein-coding,-,-,-,type II secretion system F family protein,20201210,-
1434118,24869765,MSSAC_RS01235,MSSAC_RS01235,MSSAC_0221,-,-,-,type II/IV secretion system ATPase subunit,protein-coding,-,-,-,type II/IV secretion system ATPase subunit,20201210,-
1434118,24869766,MSSAC_RS01240,MSSAC_RS01240,MSSAC_0222,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1434118,24869767,MSSAC_RS01245,MSSAC_RS01245,MSSAC_0223,-,-,-,cysteine desulfurase,protein-coding,-,-,-,cysteine desulfurase,20201210,-
1434118,24869768,MSSAC_RS01250,MSSAC_RS01250,MSSAC_0224,-,-,-,DUF531 domain-containing protein,protein-coding,-,-,-,DUF531 domain-containing protein,20201210,-
1434118,24869769,MSSAC_RS01255,MSSAC_RS01255,MSSAC_0225,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20201210,-
1434118,24869770,larE,MSSAC_RS01260,MSSAC_0226,-,-,-,ATP-dependent sacrificial sulfur transferase LarE,protein-coding,-,-,-,ATP-dependent sacrificial sulfur transferase LarE,20201210,-
1434118,24869771,glmM,MSSAC_RS01265,MSSAC_0227,-,-,-,phosphoglucosamine mutase,protein-coding,-,-,-,phosphoglucosamine mutase,20201210,-
1434118,24869772,MSSAC_RS01270,MSSAC_RS01270,MSSAC_0228,-,-,-,TIGR04013 family B12-binding domain/radical SAM domain-containing protein,protein-coding,-,-,-,TIGR04013 family B12-binding domain/radical SAM domain-containing protein,20201210,-
1434118,24869773,MSSAC_RS01275,MSSAC_RS01275,MSSAC_0229,-,-,-,site-2 protease family protein,protein-coding,-,-,-,site-2 protease family protein,20201210,-
1434118,24869774,MSSAC_RS01280,MSSAC_RS01280,MSSAC_0230,-,-,-,DUF126 domain-containing protein,protein-coding,-,-,-,DUF126 domain-containing protein,20201210,-
1434118,24869775,MSSAC_RS01285,MSSAC_RS01285,MSSAC_0231,-,-,-,DUF521 domain-containing protein,protein-coding,-,-,-,DUF521 domain-containing protein,20201210,-
1434118,24869776,MSSAC_RS01290,MSSAC_RS01290,MSSAC_0232,-,-,-,UbiD family decarboxylase,protein-coding,-,-,-,UbiD family decarboxylase,20201210,-
1434118,24869777,MSSAC_RS01295,MSSAC_RS01295,MSSAC_0233,-,-,-,citrate (Si)-synthase,protein-coding,-,-,-,citrate (Si)-synthase,20201210,-
1434118,24869778,acnA,MSSAC_RS01300,MSSAC_0234,-,-,-,aconitate hydratase AcnA,protein-coding,-,-,-,aconitate hydratase AcnA,20201210,-
1434118,24869779,MSSAC_RS01305,MSSAC_RS01305,MSSAC_0235,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869780,MSSAC_RS01310,MSSAC_RS01310,MSSAC_0236,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869781,MSSAC_RS01315,MSSAC_RS01315,MSSAC_0237,-,-,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20201210,-
1434118,24869782,MSSAC_RS01320,MSSAC_RS01320,MSSAC_0238,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20201210,-
1434118,24869783,MSSAC_RS01325,MSSAC_RS01325,MSSAC_0239,-,-,-,HesA/MoeB/ThiF family protein,protein-coding,-,-,-,HesA/MoeB/ThiF family protein,20201210,-
1434118,24869784,MSSAC_RS01330,MSSAC_RS01330,MSSAC_0240,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869785,MSSAC_RS01335,MSSAC_RS01335,MSSAC_0241,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869786,MSSAC_RS01340,MSSAC_RS01340,MSSAC_0242,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20201210,-
1434118,24869787,thiC,MSSAC_RS01345,MSSAC_0243,-,-,-,phosphomethylpyrimidine synthase ThiC,protein-coding,-,-,-,phosphomethylpyrimidine synthase ThiC,20201210,-
1434118,24869788,MSSAC_RS01350,MSSAC_RS01350,MSSAC_0244,-,-,-,IS1634 family transposase,protein-coding,-,-,-,IS1634 family transposase,20201210,-
1434118,24869789,MSSAC_RS01355,MSSAC_RS01355,MSSAC_0245,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869790,MSSAC_RS01360,MSSAC_RS01360,MSSAC_0246,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
1434118,24869791,MSSAC_RS01365,MSSAC_RS01365,MSSAC_0247,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24869792,MSSAC_RS01370,MSSAC_RS01370,MSSAC_0248,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869793,MSSAC_RS01375,MSSAC_RS01375,MSSAC_4411,-,-,-,tRNA,tRNA,-,-,-,-,20201210,-
1434118,24869794,MSSAC_RS01380,MSSAC_RS01380,MSSAC_0249,-,-,-,aldolase,protein-coding,-,-,-,aldolase,20201210,-
1434118,24869795,MSSAC_RS01385,MSSAC_RS01385,MSSAC_0250,-,-,-,CDP-alcohol phosphatidyltransferase family protein,protein-coding,-,-,-,CDP-alcohol phosphatidyltransferase family protein,20201210,-
1434118,24869796,MSSAC_RS01390,MSSAC_RS01390,MSSAC_0251,-,-,-,archease,protein-coding,-,-,-,archease,20201210,-
1434118,24869797,MSSAC_RS01395,MSSAC_RS01395,MSSAC_0252,-,-,-,RtcB family protein,protein-coding,-,-,-,RtcB family protein,20210605,-
1434118,24869798,MSSAC_RS01400,MSSAC_RS01400,MSSAC_0253,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869799,mtrH,MSSAC_RS01405,MSSAC_0254,-,-,-,tetrahydromethanopterin S-methyltransferase subunit H,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit H,20201210,-
1434118,24869800,mtrG,MSSAC_RS01410,MSSAC_0255,-,-,-,tetrahydromethanopterin S-methyltransferase subunit G,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit G,20201210,-
1434118,24869801,MSSAC_RS01415,MSSAC_RS01415,MSSAC_0256,-,-,-,tetrahydromethanopterin S-methyltransferase subunit F,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit F,20201210,-
1434118,24869802,mtrA,MSSAC_RS01420,MSSAC_0257,-,-,-,tetrahydromethanopterin S-methyltransferase subunit A,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit A,20201210,-
1434118,24869803,MSSAC_RS01425,MSSAC_RS01425,MSSAC_0258,-,-,-,tetrahydromethanopterin S-methyltransferase subunit B,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit B,20201210,-
1434118,24869804,mtrC,MSSAC_RS01430,MSSAC_0259,-,-,-,tetrahydromethanopterin S-methyltransferase subunit C,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit C,20201210,-
1434118,24869805,mtrD,MSSAC_RS01435,MSSAC_0260,-,-,-,tetrahydromethanopterin S-methyltransferase subunit D,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit D,20201210,-
1434118,24869806,MSSAC_RS01440,MSSAC_RS01440,MSSAC_0261,-,-,-,tetrahydromethanopterin S-methyltransferase subunit E,protein-coding,-,-,-,tetrahydromethanopterin S-methyltransferase subunit E,20201210,-
1434118,24869807,MSSAC_RS01445,MSSAC_RS01445,MSSAC_0262,-,-,-,sugar phosphate isomerase/epimerase,protein-coding,-,-,-,sugar phosphate isomerase/epimerase,20201210,-
1434118,24869808,MSSAC_RS01450,MSSAC_RS01450,MSSAC_0263,-,-,-,sodium:solute symporter family protein,protein-coding,-,-,-,sodium:solute symporter family protein,20201210,-
1434118,24869809,wtpA,MSSAC_RS01455,MSSAC_0264,-,-,-,tungstate ABC transporter substrate-binding protein WtpA,protein-coding,-,-,-,tungstate ABC transporter substrate-binding protein WtpA,20201210,-
1434118,24869810,MSSAC_RS01460,MSSAC_RS01460,MSSAC_0265,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24869811,MSSAC_RS01465,MSSAC_RS01465,MSSAC_0266,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20201210,-
1434118,24869812,MSSAC_RS01470,MSSAC_RS01470,MSSAC_0267,-,-,-,molybdenum-dependent transcriptional regulator,protein-coding,-,-,-,molybdenum-dependent transcriptional regulator,20201210,-
1434118,24869813,MSSAC_RS01475,MSSAC_RS01475,MSSAC_0268,-,-,-,COG1361 S-layer family protein,protein-coding,-,-,-,COG1361 S-layer family protein,20201210,-
1434118,24869814,MSSAC_RS01480,MSSAC_RS01480,MSSAC_0269,-,-,-,COG1361 S-layer family protein,protein-coding,-,-,-,COG1361 S-layer family protein,20201210,-
1434118,24869815,MSSAC_RS01485,MSSAC_RS01485,MSSAC_0270,-,-,-,RND family transporter,protein-coding,-,-,-,RND family transporter,20201210,-
1434118,24869816,MSSAC_RS01490,MSSAC_RS01490,MSSAC_0271,-,-,-,TrmB family transcriptional regulator,protein-coding,-,-,-,TrmB family transcriptional regulator,20201210,-
1434118,24869817,MSSAC_RS01495,MSSAC_RS01495,MSSAC_0272,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20201210,-
1434118,24869818,MSSAC_RS01500,MSSAC_RS01500,MSSAC_0273,-,-,-,ribonuclease P,protein-coding,-,-,-,ribonuclease P,20201210,-
1434118,24869819,MSSAC_RS01505,MSSAC_RS01505,MSSAC_0274,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869820,MSSAC_RS01510,MSSAC_RS01510,MSSAC_0275,-,-,-,signal recognition particle protein Srp19,protein-coding,-,-,-,signal recognition particle protein Srp19,20201210,-
1434118,24869821,MSSAC_RS01515,MSSAC_RS01515,MSSAC_0276,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869822,MSSAC_RS01520,MSSAC_RS01520,MSSAC_0278,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869823,MSSAC_RS01525,MSSAC_RS01525,MSSAC_0279,-,-,-,type IV pilin,protein-coding,-,-,-,type IV pilin,20201210,-
1434118,24869824,MSSAC_RS01530,MSSAC_RS01530,MSSAC_0280,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869826,MSSAC_RS01540,MSSAC_RS01540,MSSAC_0282,-,-,-,IS1634 family transposase,protein-coding,-,-,-,IS1634 family transposase,20201210,-
1434118,24869828,MSSAC_RS01550,MSSAC_RS01550,MSSAC_0284,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24869829,MSSAC_RS01555,MSSAC_RS01555,MSSAC_0285,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24869830,MSSAC_RS01560,MSSAC_RS01560,MSSAC_0286,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24869831,MSSAC_RS01565,MSSAC_RS01565,MSSAC_0287,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24869832,MSSAC_RS01570,MSSAC_RS01570,MSSAC_0288,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24869833,MSSAC_RS01575,MSSAC_RS01575,MSSAC_0289,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24869834,MSSAC_RS01580,MSSAC_RS01580,MSSAC_0290,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24869835,MSSAC_RS01585,MSSAC_RS01585,MSSAC_0291,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24869836,MSSAC_RS01590,MSSAC_RS01590,MSSAC_0292,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20201210,-
1434118,24869837,MSSAC_RS01595,MSSAC_RS01595,MSSAC_0293,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24869839,MSSAC_RS01605,MSSAC_RS01605,MSSAC_0294,-,-,-,formylmethanofuran dehydrogenase,protein-coding,-,-,-,formylmethanofuran dehydrogenase,20201210,-
1434118,24869840,MSSAC_RS01610,MSSAC_RS01610,MSSAC_0295,-,-,-,4Fe-4S binding protein,protein-coding,-,-,-,4Fe-4S binding protein,20201210,-
1434118,24869841,MSSAC_RS01615,MSSAC_RS01615,MSSAC_0296,-,-,-,formylmethanofuran dehydrogenase subunit A,protein-coding,-,-,-,formylmethanofuran dehydrogenase subunit A,20201210,-
1434118,24869842,MSSAC_RS01620,MSSAC_RS01620,MSSAC_0297,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
