#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
41875,18158058,Rps12,BathyMg00251,-,-,MT,-,ribosomal protein S12,protein-coding,-,-,-,-,20160827,-
41875,19010806,Bathy18g01070,Bathy18g01070,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010807,Bathy18g01000,Bathy18g01000,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010808,Bathy18g01200,Bathy18g01200,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010809,Bathy18g01180,Bathy18g01180,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010810,Bathy18g00970,Bathy18g00970,-,-,18,-,APG4C_XENLA Cysteine protease APG4C (ISS),protein-coding,-,-,-,-,20170826,-
41875,19010811,Bathy18g00870,Bathy18g00870,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010812,Bathy18g01220,Bathy18g01220,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010813,Bathy18g00170,Bathy18g00170,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010814,Bathy18g01290,Bathy18g01290,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010815,Bathy18g01020,Bathy18g01020,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010816,Bathy18g00480,Bathy18g00480,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010817,Bathy18g01050,Bathy18g01050,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010818,Bathy18g00470,Bathy18g00470,-,-,18,-,seryl-tRNA synthetase,protein-coding,-,-,-,-,20170826,-
41875,19010819,Bathy18g00390,Bathy18g00390,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010820,Bathy18g00380,Bathy18g00380,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010821,Bathy18g00880,Bathy18g00880,-,-,18,-,6-phosphogluconate dehydrogenase,protein-coding,-,-,-,-,20170826,-
41875,19010822,Bathy18g01090,Bathy18g01090,-,-,18,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010823,Bathy18g00370,Bathy18g00370,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010824,Bathy18g00850,Bathy18g00850,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010825,Bathy18g00020,Bathy18g00020,-,-,18,-,ATP-binding cassette superfamily,protein-coding,-,-,-,-,20170826,-
41875,19010826,Bathy18g00860,Bathy18g00860,-,-,18,-,isoleucyl-tRNA synthetase,protein-coding,-,-,-,-,20170826,-
41875,19010827,Bathy18g01160,Bathy18g01160,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010828,Bathy18g01150,Bathy18g01150,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010829,Bathy18g01210,Bathy18g01210,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010830,Bathy18g00330,Bathy18g00330,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010831,Bathy18g01170,Bathy18g01170,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010832,Bathy18g00350,Bathy18g00350,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010833,Bathy18g00340,Bathy18g00340,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010834,Bathy18g01120,Bathy18g01120,-,-,18,-,Mot1,protein-coding,-,-,-,-,20170826,-
41875,19010835,Bathy18g00940,Bathy18g00940,-,-,18,-,citrate transporter,protein-coding,-,-,-,-,20170826,-
41875,19010836,Bathy18g00930,Bathy18g00930,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010837,Bathy18g00120,Bathy18g00120,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010838,Bathy18g00440,Bathy18g00440,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010839,Bathy18g00890,Bathy18g00890,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010840,Bathy18g00980,Bathy18g00980,-,-,18,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010841,Bathy18g00450,Bathy18g00450,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010842,Bathy18g00460,Bathy18g00460,-,-,18,-,phosphopantothenoylcysteine decarboxylase,protein-coding,-,-,-,-,20170826,-
41875,19010843,Bathy18g00290,Bathy18g00290,-,-,18,-,mitochondrial manganese superoxide dismutase,protein-coding,-,-,-,-,20170826,-
41875,19010844,Bathy18g00320,Bathy18g00320,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010845,Bathy18g00420,Bathy18g00420,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010846,Bathy18g00110,Bathy18g00110,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010847,Bathy18g01410,Bathy18g01410,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010848,Bathy18g00190,Bathy18g00190,-,-,18,-,40S ribosomal protein S3,protein-coding,-,-,-,-,20170826,-
41875,19010849,Bathy18g01460,Bathy18g01460,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010850,Bathy18g01140,Bathy18g01140,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010851,Bathy18g01510,Bathy18g01510,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010852,Bathy18g01450,Bathy18g01450,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010853,Bathy18g01520,Bathy18g01520,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010854,Bathy18g01350,Bathy18g01350,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010855,Bathy18g01390,Bathy18g01390,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010856,Bathy18g01360,Bathy18g01360,-,-,18,-,glycogen phosphorylase,protein-coding,-,-,-,-,20170826,-
41875,19010857,Bathy18g01370,Bathy18g01370,-,-,18,-,hypothetical protein MICPUN_52455,protein-coding,-,-,-,-,20170826,-
41875,19010858,Bathy18g01420,Bathy18g01420,-,-,18,-,ribosomal large subunit pseudouridine synthase D,protein-coding,-,-,-,-,20170826,-
41875,19010859,Bathy18g01440,Bathy18g01440,-,-,18,-,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",protein-coding,-,-,-,-,20170826,-
41875,19010860,Bathy18g00160,Bathy18g00160,-,-,18,-,novel protein containing a galactose binding lectin domain,protein-coding,-,-,-,-,20170826,-
41875,19010861,Bathy18g01380,Bathy18g01380,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010862,Bathy18g01430,Bathy18g01430,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010863,Bathy18g01100,Bathy18g01100,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010864,Bathy18g01320,Bathy18g01320,-,-,18,-,peptidyl-tRNA hydrolase,protein-coding,-,-,-,-,20170826,-
41875,19010865,Bathy18g01330,Bathy18g01330,-,-,18,-,PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein,protein-coding,-,-,-,-,20170826,-
41875,19010866,Bathy18g00100,Bathy18g00100,-,-,18,-,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",protein-coding,-,-,-,-,20170826,-
41875,19010867,Bathy18g01280,Bathy18g01280,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010868,Bathy18g00990,Bathy18g00990,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010869,Bathy18g00090,Bathy18g00090,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010870,Bathy18g01310,Bathy18g01310,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010871,Bathy18g00960,Bathy18g00960,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010872,Bathy18g01270,Bathy18g01270,-,-,18,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010873,Bathy18g00910,Bathy18g00910,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010874,Bathy18g01340,Bathy18g01340,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010875,Bathy18g00080,Bathy18g00080,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010876,Bathy18g01030,Bathy18g01030,-,-,18,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010877,Bathy18g01080,Bathy18g01080,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010878,Bathy18g00050,Bathy18g00050,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010879,Bathy18g01240,Bathy18g01240,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010880,Bathy18g00060,Bathy18g00060,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010881,Bathy18g01260,Bathy18g01260,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010882,Bathy18g01190,Bathy18g01190,-,-,18,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010883,Bathy18g01230,Bathy18g01230,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010884,Bathy18g01250,Bathy18g01250,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010885,Bathy18g00040,Bathy18g00040,-,-,18,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010886,Bathy17g01220,Bathy17g01220,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010887,Bathy17g01310,Bathy17g01310,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010888,Bathy17g01320,Bathy17g01320,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010889,Bathy17g01330,Bathy17g01330,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010890,Bathy17g01340,Bathy17g01340,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010891,Bathy17g01350,Bathy17g01350,-,-,17,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010892,Bathy17g01360,Bathy17g01360,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010893,Bathy17g01370,Bathy17g01370,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010894,Bathy17g01400,Bathy17g01400,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010895,Bathy17g01410,Bathy17g01410,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010896,Bathy17g01420,Bathy17g01420,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010897,Bathy17g01430,Bathy17g01430,-,-,17,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,-,20170826,-
41875,19010898,Bathy17g01440,Bathy17g01440,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010899,Bathy17g01450,Bathy17g01450,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010900,Bathy17g01470,Bathy17g01470,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010901,Bathy17g01480,Bathy17g01480,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010902,Bathy17g01490,Bathy17g01490,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010903,Bathy17g01500,Bathy17g01500,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010904,Bathy17g01510,Bathy17g01510,-,-,17,-,Sigma factor sigB regulation protein rsbU,protein-coding,-,-,-,-,20170826,-
41875,19010905,Bathy17g01520,Bathy17g01520,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010906,Bathy17g01530,Bathy17g01530,-,-,17,-,MGC82995 protein (ISS),protein-coding,-,-,-,-,20170826,-
41875,19010907,Bathy17g01540,Bathy17g01540,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010908,Bathy17g01380,Bathy17g01380,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010909,Bathy17g00260,Bathy17g00260,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010910,Bathy17g00400,Bathy17g00400,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010911,Bathy17g00080,Bathy17g00080,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010912,Bathy17g00440,Bathy17g00440,-,-,17,-,phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,protein-coding,-,-,-,-,20170826,-
41875,19010913,Bathy17g00570,Bathy17g00570,-,-,17,-,major facilitator superfamily,protein-coding,-,-,-,-,20170826,-
41875,19010914,Bathy17g00070,Bathy17g00070,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010915,Bathy17g00130,Bathy17g00130,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010916,Bathy17g00310,Bathy17g00310,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010917,Bathy17g00530,Bathy17g00530,-,-,17,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010918,Bathy17g00540,Bathy17g00540,-,-,17,-,monovalent Cation:Proton antiporter-1 family,protein-coding,-,-,-,-,20170826,-
41875,19010919,Bathy17g00350,Bathy17g00350,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010920,Bathy17g00060,Bathy17g00060,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010921,Bathy17g00270,Bathy17g00270,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010922,Bathy17g00300,Bathy17g00300,-,-,17,-,40S ribosomal protein S5,protein-coding,-,-,-,-,20170826,-
41875,19010923,Bathy17g00110,Bathy17g00110,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010924,Bathy17g00330,Bathy17g00330,-,-,17,-,GPI-anchored wall transfer protein 1,protein-coding,-,-,-,-,20170826,-
41875,19010925,Bathy17g00600,Bathy17g00600,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010926,Bathy17g00520,Bathy17g00520,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010927,Bathy17g00340,Bathy17g00340,-,-,17,-,glycosyl transferase family 29 protein / sialyltransferase family protein,protein-coding,-,-,-,-,20170826,-
41875,19010928,Bathy17g00290,Bathy17g00290,-,-,17,-,eukaryotic translation initiation factor 2A,protein-coding,-,-,-,-,20170826,-
41875,19010929,Bathy17g00450,Bathy17g00450,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010930,Bathy17g00420,Bathy17g00420,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010931,Bathy17g00370,Bathy17g00370,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010932,Bathy17g00280,Bathy17g00280,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010933,Bathy17g00390,Bathy17g00390,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010934,Bathy17g00380,Bathy17g00380,-,-,17,-,putative cytoplasmic protein,protein-coding,-,-,-,-,20170826,-
41875,19010935,Bathy17g00590,Bathy17g00590,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010936,Bathy17g00560,Bathy17g00560,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010937,Bathy17g00550,Bathy17g00550,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010938,Bathy17g00100,Bathy17g00100,-,-,17,-,cytochrome P450,protein-coding,-,-,-,-,20170826,-
41875,19010939,Bathy17g00460,Bathy17g00460,-,-,17,-,Ubiquitin-conjugating enzyme E2 C,protein-coding,-,-,-,-,20170826,-
41875,19010940,Bathy17g00320,Bathy17g00320,-,-,17,-,nodule inception protein,protein-coding,-,-,-,-,20170826,-
41875,19010941,Bathy17g00120,Bathy17g00120,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010942,Bathy17g00410,Bathy17g00410,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010943,Bathy17g00500,Bathy17g00500,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010944,Bathy17g00150,Bathy17g00150,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010945,Bathy17g00470,Bathy17g00470,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010946,Bathy17g00160,Bathy17g00160,-,-,17,-,hypothetical protein MICPUN_55064,protein-coding,-,-,-,-,20170826,-
41875,19010947,Bathy17g00170,Bathy17g00170,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010948,Bathy17g00480,Bathy17g00480,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010949,Bathy17g00180,Bathy17g00180,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010950,Bathy17g00190,Bathy17g00190,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010951,Bathy17g00200,Bathy17g00200,-,-,17,-,thioredoxin domain-containing protein 9,protein-coding,-,-,-,-,20170826,-
41875,19010952,Bathy17g00210,Bathy17g00210,-,-,17,-,threonyl-tRNA synthetase,protein-coding,-,-,-,-,20170826,-
41875,19010953,Bathy17g00220,Bathy17g00220,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010954,Bathy17g00230,Bathy17g00230,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010955,Bathy17g00510,Bathy17g00510,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010956,Bathy17g00240,Bathy17g00240,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010957,Bathy17g00250,Bathy17g00250,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010958,Bathy17g00140,Bathy17g00140,-,-,17,-,choline/carnitine/betaine transporter,protein-coding,-,-,-,-,20170826,-
41875,19010959,Bathy17g00050,Bathy17g00050,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010960,Bathy17g00040,Bathy17g00040,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010961,Bathy17g00640,Bathy17g00640,-,-,17,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19010962,Bathy17g00620,Bathy17g00620,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010963,Bathy17g00030,Bathy17g00030,-,-,17,-,related to histone-lysine N-methyltransferase (ISS),protein-coding,-,-,-,-,20170826,-
41875,19010964,Bathy17g00090,Bathy17g00090,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010965,Bathy17g02230,Bathy17g02230,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010966,Bathy17g02090,Bathy17g02090,-,-,17,-,signal recognition particle-docking protein FtsY,protein-coding,-,-,-,-,20170826,-
41875,19010967,Bathy17g02080,Bathy17g02080,-,-,17,-,transketolase,protein-coding,-,-,-,-,20170826,-
41875,19010968,Bathy17g02070,Bathy17g02070,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010969,Bathy17g02060,Bathy17g02060,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010970,Bathy17g02050,Bathy17g02050,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010971,Bathy17g02040,Bathy17g02040,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010972,Bathy17g02030,Bathy17g02030,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010973,Bathy17g02170,Bathy17g02170,-,-,17,-,translation elongation factor G,protein-coding,-,-,-,-,20170826,-
41875,19010974,Bathy17g02180,Bathy17g02180,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010975,Bathy17g02190,Bathy17g02190,-,-,17,-,ubiquinone/menaquinone biosynthesis methyltransferase,protein-coding,-,-,-,-,20170826,-
41875,19010976,Bathy17g02200,Bathy17g02200,-,-,17,-,pteridine transporter,protein-coding,-,-,-,-,20170826,-
41875,19010977,Bathy17g02210,Bathy17g02210,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010978,Bathy17g02220,Bathy17g02220,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010979,Bathy17g02160,Bathy17g02160,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010980,Bathy17g02150,Bathy17g02150,-,-,17,-,rubredoxin,protein-coding,-,-,-,-,20170826,-
41875,19010981,Bathy17g02140,Bathy17g02140,-,-,17,-,"beta-galactosidase alpha-2,6 sialyltransferase",protein-coding,-,-,-,-,20170826,-
41875,19010982,Bathy17g02130,Bathy17g02130,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010983,Bathy17g01550,Bathy17g01550,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010984,Bathy17g02120,Bathy17g02120,-,-,17,-,50S ribosomal protein L18,protein-coding,-,-,-,-,20170826,-
41875,19010985,Bathy17g02010,Bathy17g02010,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010986,Bathy17g02000,Bathy17g02000,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010987,Bathy17g01280,Bathy17g01280,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010988,Bathy17g01990,Bathy17g01990,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010989,Bathy17g01980,Bathy17g01980,-,-,17,-,folylpolyglutamate synthase,protein-coding,-,-,-,-,20170826,-
41875,19010990,Bathy17g01970,Bathy17g01970,-,-,17,-,asparaginyl-tRNA synthetase,protein-coding,-,-,-,-,20170826,-
41875,19010991,Bathy17g01960,Bathy17g01960,-,-,17,-,"Eukaryotic translation initiation factor 1A, X-chromosomal",protein-coding,-,-,-,-,20170826,-
41875,19010992,Bathy17g01950,Bathy17g01950,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010993,Bathy17g01180,Bathy17g01180,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010994,Bathy17g00650,Bathy17g00650,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010995,Bathy17g00660,Bathy17g00660,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010996,Bathy17g00670,Bathy17g00670,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010997,Bathy17g00680,Bathy17g00680,-,-,17,-,Ycf48-like protein,protein-coding,-,-,-,-,20170826,-
41875,19010998,Bathy17g00690,Bathy17g00690,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19010999,Bathy17g00430,Bathy17g00430,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19011000,Bathy17g00360,Bathy17g00360,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19011001,Bathy17g01200,Bathy17g01200,-,-,17,-,DNA primase small subunit,protein-coding,-,-,-,-,20170826,-
41875,19011002,Bathy17g01260,Bathy17g01260,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19011003,Bathy17g01270,Bathy17g01270,-,-,17,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
