#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6279,805199,ND2,KEF88_p12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210606,-
6279,6095148,Bm1_00900,Bm1_00900,-,-,-,-,"Voltage-gated potassium channel, Shaw-family (KCNC, Kv3-like) alpha-subunit",protein-coding,-,-,-,"Voltage-gated potassium channel, Shaw-family (KCNC, Kv3-like) alpha-subunit",20210606,-
6279,6095149,Bm1_00930,Bm1_00930,-,-,-,-,"Hypothetical UPF0028 protein ZK370.4 in chromosome III, putative",protein-coding,-,-,-,"Hypothetical UPF0028 protein ZK370.4 in chromosome III, putative",20210606,-
6279,6095150,Bm1_00925,Bm1_00925,-,-,-,-,pfAARP2 protein,protein-coding,-,-,-,pfAARP2 protein,20210606,-
6279,6095151,Bm1_00935,Bm1_00935,-,-,-,-,myosin heavy chain B (MHC B),protein-coding,-,-,-,myosin heavy chain B (MHC B),20210606,-
6279,6095152,Bm1_00940,Bm1_00940,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095153,Bm1_00950,Bm1_00950,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095154,Bm1_00945,Bm1_00945,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6095155,Bm1_00955,Bm1_00955,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6095156,Bm1_00965,Bm1_00965,-,-,-,-,Eukaryotic-type carbonic anhydrase family protein,protein-coding,-,-,-,Eukaryotic-type carbonic anhydrase family protein,20210606,-
6279,6095157,Bm1_00960,Bm1_00960,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095158,Bm1_00970,Bm1_00970,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095159,Bm1_00975,Bm1_00975,-,-,-,-,CUT domain containing protein,protein-coding,-,-,-,CUT domain containing protein,20210606,-
6279,6095160,Bm1_00980,Bm1_00980,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095161,Bm1_00995,Bm1_00995,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095162,Bm1_00990,Bm1_00990,-,-,-,-,Tubulin binding cofactor A family protein,protein-coding,-,-,-,Tubulin binding cofactor A family protein,20210606,-
6279,6095163,Bm1_00985,Bm1_00985,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095164,Bm1_01005,Bm1_01005,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095165,Bm1_01010,Bm1_01010,-,-,-,-,guanine nucleotide-binding protein G-o protein alpha subunit,protein-coding,-,-,-,guanine nucleotide-binding protein G-o protein alpha subunit,20210606,-
6279,6095166,Bm1_01015,Bm1_01015,-,-,-,-,phosphatase-like,protein-coding,-,-,-,phosphatase-like,20210606,-
6279,6095167,Bm1_01020,Bm1_01020,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095168,Bm1_01025,Bm1_01025,-,-,-,-,ICHIT,protein-coding,-,-,-,ICHIT,20210606,-
6279,6095169,Bm1_01055,Bm1_01055,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095170,Bm1_01040,Bm1_01040,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095171,Bm1_01050,Bm1_01050,-,-,-,-,1810045K07Rik protein,protein-coding,-,-,-,1810045K07Rik protein,20210606,-
6279,6095172,Bm1_01045,Bm1_01045,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095173,Bm1_01035,Bm1_01035,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095174,Bm1_01030,Bm1_01030,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095175,Bm1_01060,Bm1_01060,-,-,-,-,Calcium-binding protein,protein-coding,-,-,-,Calcium-binding protein,20210606,-
6279,6095176,Bm1_01070,Bm1_01070,-,-,-,-,Ammonium Transporter Family protein,protein-coding,-,-,-,Ammonium Transporter Family protein,20210606,-
6279,6095177,Bm1_01065,Bm1_01065,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6095178,Bm1_01080,Bm1_01080,-,-,-,-,Laminin related. see also lmb- protein 1,protein-coding,-,-,-,Laminin related. see also lmb- protein 1,20210606,-
6279,6095179,Bm1_01075,Bm1_01075,-,-,-,-,CG15780-PA,protein-coding,-,-,-,CG15780-PA,20210606,-
6279,6095180,Bm1_01095,Bm1_01095,-,-,-,-,env-like protein,protein-coding,-,-,-,env-like protein,20210606,-
6279,6095181,Bm1_01100,Bm1_01100,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095182,Bm1_01090,Bm1_01090,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095183,Bm1_01085,Bm1_01085,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095184,Bm1_01105,Bm1_01105,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095185,Bm1_01110,Bm1_01110,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095186,Bm1_01115,Bm1_01115,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095187,Bm1_01120,Bm1_01120,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095188,Bm1_01125,Bm1_01125,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095189,Bm1_01130,Bm1_01130,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095190,Bm1_01135,Bm1_01135,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095191,Bm1_01140,Bm1_01140,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095192,Bm1_01150,Bm1_01150,-,-,-,-,DHHC zinc finger domain containing protein,protein-coding,-,-,-,DHHC zinc finger domain containing protein,20210606,-
6279,6095193,Bm1_01145,Bm1_01145,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095194,Bm1_01155,Bm1_01155,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095195,Bm1_01160,Bm1_01160,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095196,Bm1_01165,Bm1_01165,-,-,-,-,T-cell receptor beta chain ANA 11,protein-coding,-,-,-,T-cell receptor beta chain ANA 11,20210606,-
6279,6095197,Bm1_01170,Bm1_01170,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095198,Bm1_01185,Bm1_01185,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095199,Bm1_01190,Bm1_01190,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095200,Bm1_01175,Bm1_01175,-,-,-,-,AVO3,protein-coding,-,-,-,AVO3,20210606,-
6279,6095201,Bm1_01180,Bm1_01180,-,-,-,-,DB module family protein,protein-coding,-,-,-,DB module family protein,20210606,-
6279,6095202,Bm1_01195,Bm1_01195,-,-,-,-,tRNA,tRNA,-,-,-,-,20210606,-
6279,6095203,Bm1_01215,Bm1_01215,-,-,-,-,alpha-L1 nicotinic acetyl choline receptor,protein-coding,-,-,-,alpha-L1 nicotinic acetyl choline receptor,20210606,-
6279,6095204,Bm1_01220,Bm1_01220,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095205,Bm1_01225,Bm1_01225,-,-,-,-,LD48059p,protein-coding,-,-,-,LD48059p,20210606,-
6279,6095206,Bm1_01205,Bm1_01205,-,-,-,-,Senescence-associated protein,protein-coding,-,-,-,Senescence-associated protein,20210606,-
6279,6095207,Bm1_01210,Bm1_01210,-,-,-,-,Transcription factor,protein-coding,-,-,-,Transcription factor,20210606,-
6279,6095208,Bm1_01200,Bm1_01200,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095209,Bm1_01230,Bm1_01230,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095210,Bm1_01240,Bm1_01240,-,-,-,-,Zinc knuckle family protein,protein-coding,-,-,-,Zinc knuckle family protein,20210606,-
6279,6095211,Bm1_01235,Bm1_01235,-,-,-,-,Tropomyosin,protein-coding,-,-,-,Tropomyosin,20210606,-
6279,6095212,Bm1_01245,Bm1_01245,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095213,Bm1_01250,Bm1_01250,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095214,Bm1_01255,Bm1_01255,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095215,Bm1_01265,Bm1_01265,-,-,-,-,P40,protein-coding,-,-,-,P40,20210606,-
6279,6095216,Bm1_01260,Bm1_01260,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095217,Bm1_01280,Bm1_01280,-,-,-,-,vacuolar protein sorting 55,protein-coding,-,-,-,vacuolar protein sorting 55,20210606,-
6279,6095218,Bm1_01290,Bm1_01290,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095219,Bm1_01285,Bm1_01285,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095220,Bm1_01270,Bm1_01270,-,-,-,-,protein 2,protein-coding,-,-,-,protein 2,20210606,-
6279,6095221,Bm1_01275,Bm1_01275,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095222,Bm1_01300,Bm1_01300,-,-,-,-,"Alpha amylase, catalytic domain containing protein",protein-coding,-,-,-,"Alpha amylase, catalytic domain containing protein",20210606,-
6279,6095223,Bm1_01305,Bm1_01305,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095224,Bm1_01295,Bm1_01295,-,-,-,-,Fic protein family protein,protein-coding,-,-,-,Fic protein family protein,20210606,-
6279,6095225,Bm1_01310,Bm1_01310,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095226,Bm1_01315,Bm1_01315,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6095227,Bm1_01320,Bm1_01320,-,-,-,-,Inositol polyphosphate kinase family protein,protein-coding,-,-,-,Inositol polyphosphate kinase family protein,20210606,-
6279,6095228,Bm1_01325,Bm1_01325,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095229,Bm1_01330,Bm1_01330,-,-,-,-,rho guanine nucleotide exchange factor 12,protein-coding,-,-,-,rho guanine nucleotide exchange factor 12,20210606,-
6279,6095230,Bm1_01335,Bm1_01335,-,-,-,-,T-cell receptor beta chain ANA 11,protein-coding,-,-,-,T-cell receptor beta chain ANA 11,20210606,-
6279,6095231,Bm1_01340,Bm1_01340,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095232,Bm1_01345,Bm1_01345,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095233,Bm1_01350,Bm1_01350,-,-,-,-,RE33889p,protein-coding,-,-,-,RE33889p,20210606,-
6279,6095234,Bm1_01355,Bm1_01355,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095235,Bm1_01365,Bm1_01365,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095236,Bm1_01360,Bm1_01360,-,-,-,-,60S ribosomal protein L10,protein-coding,-,-,-,60S ribosomal protein L10,20210606,-
6279,6095237,Bm1_01370,Bm1_01370,-,-,-,-,"alpha-1,3-mannosyltransferase",protein-coding,-,-,-,"alpha-1,3-mannosyltransferase",20210606,-
6279,6095238,Bm1_01380,Bm1_01380,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095239,Bm1_01385,Bm1_01385,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095240,Bm1_01390,Bm1_01390,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095241,Bm1_01375,Bm1_01375,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095242,Bm1_01395,Bm1_01395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095243,Bm1_01400,Bm1_01400,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095244,Bm1_01405,Bm1_01405,-,-,-,-,rRNA promoter binding protein,protein-coding,-,-,-,rRNA promoter binding protein,20210606,-
6279,6095245,Bm1_01410,Bm1_01410,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095246,Bm1_01435,Bm1_01435,-,-,-,-,cell division control protein 2 homolog,protein-coding,-,-,-,cell division control protein 2 homolog,20210606,-
6279,6095247,Bm1_01440,Bm1_01440,-,-,-,-,Uncharacterized hematopoietic stem/progenitor cells protein MDS029,protein-coding,-,-,-,Uncharacterized hematopoietic stem/progenitor cells protein MDS029,20210606,-
6279,6095248,Bm1_01425,Bm1_01425,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095249,Bm1_01420,Bm1_01420,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095250,Bm1_01430,Bm1_01430,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6095251,Bm1_01445,Bm1_01445,-,-,-,-,tRNA (guanine-N(7)-)-methyltransferase,protein-coding,-,-,-,tRNA (guanine-N(7)-)-methyltransferase,20210606,-
6279,6095252,Bm1_01450,Bm1_01450,-,-,-,-,dnaK protein,protein-coding,-,-,-,dnaK protein,20210606,-
6279,6095253,Bm1_01455,Bm1_01455,-,-,-,-,Ser/Thr protein phosphatase family protein,protein-coding,-,-,-,Ser/Thr protein phosphatase family protein,20210606,-
6279,6095254,Bm1_01415,Bm1_01415,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095255,Bm1_01460,Bm1_01460,-,-,-,-,Beta-glucuronidase precursor,protein-coding,-,-,-,Beta-glucuronidase precursor,20210606,-
6279,6095256,Bm1_01465,Bm1_01465,-,-,-,-,cuticular collagen Bmcol-2,protein-coding,-,-,-,cuticular collagen Bmcol-2,20210606,-
6279,6095257,Bm1_01470,Bm1_01470,-,-,-,-,Immunoglobulin I-set domain containing protein,protein-coding,-,-,-,Immunoglobulin I-set domain containing protein,20210606,-
6279,6095258,Bm1_01485,Bm1_01485,-,-,-,-,Dynamin,protein-coding,-,-,-,Dynamin,20210606,-
6279,6095259,Bm1_01480,Bm1_01480,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095260,Bm1_01475,Bm1_01475,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6095261,Bm1_01490,Bm1_01490,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095262,Bm1_01495,Bm1_01495,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095263,Bm1_01500,Bm1_01500,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095264,Bm1_01505,Bm1_01505,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095265,Bm1_01525,Bm1_01525,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095266,Bm1_01530,Bm1_01530,-,-,-,-,Divalent cation transporter family protein,protein-coding,-,-,-,Divalent cation transporter family protein,20210606,-
6279,6095267,Bm1_01535,Bm1_01535,-,-,-,-,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial precursor",protein-coding,-,-,-,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial precursor",20210606,-
6279,6095268,Bm1_01520,Bm1_01520,-,-,-,-,GRAM domain containing protein,protein-coding,-,-,-,GRAM domain containing protein,20210606,-
6279,6095269,Bm1_01540,Bm1_01540,-,-,-,-,"proline oxidase, mitochondrial precursor",protein-coding,-,-,-,"proline oxidase, mitochondrial precursor",20210606,-
6279,6095270,Bm1_01545,Bm1_01545,-,-,-,-,Dual specificity mitogen-activated protein kinase kinase 7. -TRUNCATED-,protein-coding,-,-,-,Dual specificity mitogen-activated protein kinase kinase 7. -TRUNCATED-,20210606,-
6279,6095271,Bm1_01515,Bm1_01515,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095272,Bm1_01510,Bm1_01510,-,-,-,-,phosphoribosyl pyrophosphate synthetase-associated protein,protein-coding,-,-,-,phosphoribosyl pyrophosphate synthetase-associated protein,20210606,-
6279,6095273,Bm1_01565,Bm1_01565,-,-,-,-,Mitochondrial carrier protein,protein-coding,-,-,-,Mitochondrial carrier protein,20210606,-
6279,6095274,Bm1_01570,Bm1_01570,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095275,Bm1_01575,Bm1_01575,-,-,-,-,TraB family protein,protein-coding,-,-,-,TraB family protein,20210606,-
6279,6095276,Bm1_01580,Bm1_01580,-,-,-,-,fatty acid elongation protein 3,protein-coding,-,-,-,fatty acid elongation protein 3,20210606,-
6279,6095277,Bm1_01585,Bm1_01585,-,-,-,-,fatty acid elongation protein 3,protein-coding,-,-,-,fatty acid elongation protein 3,20210606,-
6279,6095278,Bm1_01560,Bm1_01560,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095279,Bm1_01550,Bm1_01550,-,-,-,-,microfilariae surface-associated protein,protein-coding,-,-,-,microfilariae surface-associated protein,20210606,-
6279,6095280,Bm1_01555,Bm1_01555,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095281,Bm1_01590,Bm1_01590,-,-,-,-,Nuclear hormone receptor family member nhr-19,protein-coding,-,-,-,Nuclear hormone receptor family member nhr-19,20210606,-
6279,6095282,Bm1_01595,Bm1_01595,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095283,Bm1_01615,Bm1_01615,-,-,-,-,40S ribosomal protein S24,protein-coding,-,-,-,40S ribosomal protein S24,20210606,-
6279,6095284,Bm1_01610,Bm1_01610,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095285,Bm1_01605,Bm1_01605,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095286,Bm1_01600,Bm1_01600,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095287,Bm1_01620,Bm1_01620,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095288,Bm1_01625,Bm1_01625,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095289,Bm1_01630,Bm1_01630,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095290,Bm1_01635,Bm1_01635,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095291,Bm1_01640,Bm1_01640,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095292,Bm1_01650,Bm1_01650,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095293,Bm1_01645,Bm1_01645,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095294,Bm1_01655,Bm1_01655,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6095295,Bm1_01670,Bm1_01670,-,-,-,-,cation efflux family protein,protein-coding,-,-,-,cation efflux family protein,20210606,-
6279,6095296,Bm1_01675,Bm1_01675,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095297,Bm1_01665,Bm1_01665,-,-,-,-,Retinoblastoma-associated protein A domain containing protein,protein-coding,-,-,-,Retinoblastoma-associated protein A domain containing protein,20210606,-
6279,6095298,Bm1_01660,Bm1_01660,-,-,-,-,"cytoplasmic polyadenylation element binding protein 3, putative",protein-coding,-,-,-,"cytoplasmic polyadenylation element binding protein 3, putative",20210606,-
6279,6095299,Bm1_01680,Bm1_01680,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095300,Bm1_01695,Bm1_01695,-,-,-,-,RE11181p,protein-coding,-,-,-,RE11181p,20210606,-
6279,6095301,Bm1_01690,Bm1_01690,-,-,-,-,"Conserved oligomeric Golgi complex component 4, putative",protein-coding,-,-,-,"Conserved oligomeric Golgi complex component 4, putative",20210606,-
6279,6095302,Bm1_01685,Bm1_01685,-,-,-,-,Patched family protein,protein-coding,-,-,-,Patched family protein,20210606,-
6279,6095303,Bm1_01745,Bm1_01745,-,-,-,-,S1 RNA binding domain containing protein,protein-coding,-,-,-,S1 RNA binding domain containing protein,20210606,-
6279,6095304,Bm1_01750,Bm1_01750,-,-,-,-,DEAD/DEAH box helicase family protein,protein-coding,-,-,-,DEAD/DEAH box helicase family protein,20210606,-
6279,6095305,Bm1_01740,Bm1_01740,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095306,Bm1_01755,Bm1_01755,-,-,-,-,CG33184-PD,protein-coding,-,-,-,CG33184-PD,20210606,-
6279,6095307,Bm1_01760,Bm1_01760,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095308,Bm1_01765,Bm1_01765,-,-,-,-,Probable mitochondrial import receptor subunit TOM7-like,protein-coding,-,-,-,Probable mitochondrial import receptor subunit TOM7-like,20210606,-
6279,6095309,Bm1_01770,Bm1_01770,-,-,-,-,Lin1-like protein,protein-coding,-,-,-,Lin1-like protein,20210606,-
6279,6095310,Bm1_01775,Bm1_01775,-,-,-,-,ADP-ribosylation factor 1,protein-coding,-,-,-,ADP-ribosylation factor 1,20210606,-
6279,6095311,Bm1_01780,Bm1_01780,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6095312,Bm1_01735,Bm1_01735,-,-,-,-,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase,protein-coding,-,-,-,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase,20210606,-
