#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1235461,14278081,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210407,-
1235461,25011042,C770_RS18025,C770_RS18025,C770_GR4pB030,-,-,-,transposase,protein-coding,-,-,-,-,20201003,-
1235461,25011043,C770_RS18980,C770_RS18980,C770_GR4pB258,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20150715,-
1235461,25011044,C770_RS18450,C770_RS18450,C770_GR4pB139,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011045,fliI,C770_RS18765,C770_GR4pB208,-,-,-,flagellar biosynthesis/type III secretory pathway ATPase,protein-coding,-,-,-,-,20160827,-
1235461,25011046,C770_RS18745,C770_RS18745,C770_GR4pB204,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011047,C770_RS18395,C770_RS18395,C770_GR4pB128,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011048,C770_RS18695,C770_RS18695,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011049,C770_RS18905,C770_RS18905,-,-,-,-,similar to C-terminal part of SMa1610 from S. meliloti 1021,protein-coding,-,-,-,similar to C-terminal part of SMa1610 from S. meliloti 1021|hypothetical protein,20160917,-
1235461,25011050,C770_RS18800,C770_RS18800,C770_GR4pB218,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011051,C770_RS18480,C770_RS18480,C770_GR4pB146,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20150715,-
1235461,25011052,C770_RS18425,C770_RS18425,C770_GR4pB135,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011053,C770_RS18770,C770_RS18770,C770_GR4pB209,-,-,-,flagellar motor switch/type III secretory pathway protein,protein-coding,-,-,-,-,20160827,-
1235461,25011054,C770_RS18420,C770_RS18420,C770_GR4pB134,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011055,C770_RS18815,C770_RS18815,C770_GR4pB221,-,-,-,Site-specific recombinase DNA invertase Pin-like protein,protein-coding,-,-,-,-,20150714,-
1235461,25011056,C770_RS18650,C770_RS18650,C770_GR4pB181,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011057,C770_RS18720,C770_RS18720,C770_GR4pB197,-,-,-,transposase,protein-coding,-,-,-,-,20201003,-
1235461,25011058,C770_RS17925,C770_RS17925,C770_GR4pB008,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011059,C770_RS17980,C770_RS17980,C770_GR4pB020,-,-,-,cytochrome P450,protein-coding,-,-,-,-,20160827,-
1235461,25011060,C770_RS18820,C770_RS18820,C770_GR4pB222,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20201026,-
1235461,25011061,C770_RS18710,C770_RS18710,-,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25011062,C770_RS18960,C770_RS18960,C770_GR4pB253,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011063,C770_RS18690,C770_RS18690,C770_GR4pB193,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011064,C770_RS18055,C770_RS18055,C770_GR4pB038,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210406,-
1235461,25011065,C770_RS18460,C770_RS18460,C770_GR4pB142,-,-,-,mobilization protein,pseudo,-,-,-,-,20150714,-
1235461,25011066,C770_RS18410,C770_RS18410,C770_GR4pB131,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011067,C770_RS18670,C770_RS18670,C770_GR4pB188,-,-,-,ornithine cyclodeaminase,protein-coding,-,-,-,-,20160820,-
1235461,25011068,C770_RS18400,C770_RS18400,C770_GR4pB129,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011069,C770_RS18405,C770_RS18405,C770_GR4pB130,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011070,C770_RS18535,C770_RS18535,C770_GR4pB155,-,-,-,ATP-binding protein,protein-coding,-,-,-,-,20200912,-
1235461,25011071,C770_RS18075,C770_RS18075,C770_GR4pB043,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25011072,C770_RS18700,C770_RS18700,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20200905,-
1235461,25011073,C770_RS18035,C770_RS18035,C770_GR4pB033,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20160827,-
1235461,25011074,C770_RS18705,C770_RS18705,C770_GR4pB195,-,-,-,ATP-binding protein,protein-coding,-,-,-,-,20200912,-
1235461,25011075,C770_RS18080,C770_RS18080,C770_GR4pB044,-,-,-,transposase,protein-coding,-,-,-,-,20210417,-
1235461,25011076,C770_RS18350,C770_RS18350,C770_GR4pB117,-,-,-,outer membrane protease,protein-coding,-,-,-,-,20160813,-
1235461,25011077,C770_RS18725,C770_RS18725,C770_GR4pB199,-,-,-,reverse transcriptase,protein-coding,-,-,-,-,20170906,-
1235461,25011078,C770_RS18685,C770_RS18685,-,-,-,-,transposase,pseudo,-,-,-,-,20150714,-
1235461,25011079,C770_RS18475,C770_RS18475,C770_GR4pB145,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011080,C770_RS18430,C770_RS18430,C770_GR4pB136,-,-,-,DNA-binding protein,protein-coding,-,-,-,-,20150808,-
1235461,25011081,C770_RS18195,C770_RS18195,C770_GR4pB075,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25011082,C770_RS17970,C770_RS17970,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011083,C770_RS17915,C770_RS17915,C770_GR4pB006,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160924,-
1235461,25011084,C770_RS17940,C770_RS17940,C770_GR4pB011,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20151028,-
1235461,25011085,C770_RS17945,C770_RS17945,C770_GR4pB012,-,-,-,Reverse transcriptase (RNA-dependent DNA polymerase),protein-coding,-,-,-,-,20160827,-
1235461,25011086,C770_RS18380,C770_RS18380,C770_GR4pB125,-,-,-,phenylpropionate dioxygenase,protein-coding,-,-,-,-,20150715,-
1235461,25011087,C770_RS18415,C770_RS18415,C770_GR4pB133,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25011088,C770_RS18680,C770_RS18680,C770_GR4pB190,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011089,C770_RS18660,C770_RS18660,C770_GR4pB186,-,-,-,protein nfe1,protein-coding,-,-,-,-,20160917,-
1235461,25011090,C770_RS19035,C770_RS19035,C770_GR4pB271,-,-,-,Site-specific recombinase XerD,protein-coding,-,-,-,-,20201026,-
1235461,25011091,C770_RS19005,C770_RS19005,C770_GR4pB265,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20201026,-
1235461,25011092,C770_RS19045,C770_RS19045,C770_GR4pB273,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011093,C770_RS19000,C770_RS19000,C770_GR4pB264,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011094,C770_RS18830,C770_RS18830,-,-,-,-,integrase,pseudo,-,-,-,-,20150714,-
1235461,25011095,C770_RS18735,C770_RS18735,C770_GR4pB202,-,-,-,transposase,protein-coding,-,-,-,-,20150715,-
1235461,25011096,C770_RS18760,C770_RS18760,C770_GR4pB207,-,-,-,"type III secretion apparatus protein, HrpE/YscL family",protein-coding,-,-,-,-,20160827,-
1235461,25011097,C770_RS18340,C770_RS18340,C770_GR4pB115,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011098,C770_RS17960,C770_RS17960,C770_GR4pB016,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011099,C770_RS17920,C770_RS17920,C770_GR4pB007,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011100,C770_RS17975,C770_RS17975,C770_GR4pB019,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011101,C770_RS18850,C770_RS18850,C770_GR4pB228,-,-,-,integrase,protein-coding,-,-,-,-,20150714,-
1235461,25011102,C770_RS18170,C770_RS18170,C770_GR4pB068,-,-,-,cytochrome P450,protein-coding,-,-,-,-,20150715,-
1235461,25011103,C770_RS18165,C770_RS18165,C770_GR4pB067,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25011104,C770_RS18860,C770_RS18860,C770_GR4pB231,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011105,C770_RS18520,C770_RS18520,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011106,C770_RS18530,C770_RS18530,-,-,-,-,integrase,protein-coding,-,-,-,-,20150714,-
1235461,25011107,C770_RS18840,C770_RS18840,C770_GR4pB226,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171025,-
1235461,25011108,C770_RS18990,C770_RS18990,C770_GR4pB262,-,-,-,replication protein C domain-containing protein,protein-coding,-,-,-,-,20160827,-
1235461,25011109,C770_RS18925,C770_RS18925,C770_GR4pB246,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011110,C770_RS18995,C770_RS18995,C770_GR4pB263,-,-,-,nuclease,protein-coding,-,-,-,-,20160924,-
1235461,25011111,C770_RS19025,C770_RS19025,C770_GR4pB269,-,-,-,Site-specific recombinase XerD,protein-coding,-,-,-,-,20201026,-
1235461,25011112,C770_RS18910,C770_RS18910,C770_GR4pB243,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25011113,C770_RS18920,C770_RS18920,C770_GR4pB245,-,-,-,type III secretion system protein,protein-coding,-,-,-,-,20150714,-
1235461,25011114,C770_RS18180,C770_RS18180,-,-,-,-,ATP-dependent DNA ligase,protein-coding,-,-,-,-,20210424,-
1235461,25011115,C770_RS18580,C770_RS18580,C770_GR4pB165,-,-,-,transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family),protein-coding,-,-,-,-,20150715,-
1235461,25011116,C770_RS18185,C770_RS18185,C770_GR4pB071,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25011117,ssaR,C770_RS18775,C770_GR4pB210|yscR,-,-,-,"type III secretion pathway, component EscR",protein-coding,-,-,-,-,20150715,-
1235461,25011118,C770_RS18365,C770_RS18365,C770_GR4pB119,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20150715,-
1235461,25011119,C770_RS18240,C770_RS18240,C770_GR4pB090,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011120,C770_RS18370,C770_RS18370,C770_GR4pB121,-,-,-,ubiquinone/menaquinone biosynthesis methylase,protein-coding,-,-,-,-,20160827,-
1235461,25011121,C770_RS18265,C770_RS18265,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011122,C770_RS18540,C770_RS18540,C770_GR4pB156,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011123,C770_RS18100,C770_RS18100,-,-,-,-,diguanylate cyclase,pseudo,-,-,-,-,20150714,-
1235461,25011124,C770_RS17895,C770_RS17895,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25011125,C770_RS18585,C770_RS18585,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011126,C770_RS18545,C770_RS18545,C770_GR4pB157,-,-,-,thioredoxin reductase,protein-coding,-,-,-,-,20160827,-
1235461,25011127,C770_RS18135,C770_RS18135,-,-,-,-,transposase,pseudo,-,-,-,-,20150714,-
1235461,25011128,C770_RS18070,C770_RS18070,C770_GR4pB042,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25011129,C770_RS18885,C770_RS18885,C770_GR4pB238,-,-,-,methyltransferase,protein-coding,-,-,-,-,20160827,-
1235461,25011130,C770_RS18665,C770_RS18665,C770_GR4pB187,-,-,-,protein nfe2,protein-coding,-,-,-,-,20160730,-
1235461,25011131,C770_RS18485,C770_RS18485,C770_GR4pB147,-,-,-,GntR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25011132,C770_RS18095,C770_RS18095,C770_GR4pB047,-,-,-,transposase,protein-coding,-,-,-,-,20171117,-
1235461,25011133,C770_RS18145,C770_RS18145,C770_GR4pB060,-,-,-,transposase,protein-coding,-,-,-,-,20170707,-
1235461,25011134,C770_RS17890,C770_RS17890,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25011135,C770_RS18150,C770_RS18150,C770_GR4pB062,-,-,-,thiamine biosynthesis protein ThiS,protein-coding,-,-,-,-,20171220,-
1235461,25011136,C770_RS18285,C770_RS18285,C770_GR4pB102,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011137,C770_RS18560,C770_RS18560,C770_GR4pB161,-,-,-,amino acid ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20160827,-
1235461,25011138,C770_RS19020,C770_RS19020,C770_GR4pB268,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011139,C770_RS18300,C770_RS18300,C770_GR4pB104,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011140,C770_RS18110,C770_RS18110,C770_GR4pB052,-,-,-,integrase,protein-coding,-,-,-,-,20160924,-
1235461,25011141,C770_RS18715,C770_RS18715,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011142,C770_RS18565,C770_RS18565,C770_GR4pB162,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20160924,-
1235461,25011143,C770_RS18785,C770_RS18785,C770_GR4pB212,-,-,-,"type III secretion pathway, component EscT",protein-coding,-,-,-,-,20150715,-
1235461,25011144,C770_RS18495,C770_RS18495,C770_GR4pB149,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20151028,-
1235461,25011145,C770_RS19030,C770_RS19030,C770_GR4pB270,-,-,-,integrase,pseudo,-,-,-,-,20150714,-
1235461,25011146,C770_RS18060,C770_RS18060,C770_GR4pB040,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20200905,-
1235461,25011147,C770_RS18790,C770_RS18790,C770_GR4pB213,-,-,-,"flagellar biosynthesis pathway, component FlhB",protein-coding,-,-,-,-,20160827,-
1235461,25011148,C770_RS18050,C770_RS18050,C770_GR4pB037,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011149,C770_RS18500,C770_RS18500,C770_GR4pB150,-,-,-,cold-shock protein,protein-coding,-,-,-,-,20171220,-
1235461,25011150,C770_RS18155,C770_RS18155,-,-,-,-,glycine oxidase,pseudo,-,-,-,-,20150714,-
1235461,25011151,C770_RS18445,C770_RS18445,C770_GR4pB138,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011152,C770_RS18005,C770_RS18005,C770_GR4pB026,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
1235461,25011153,C770_RS18950,C770_RS18950,C770_GR4pB251,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011154,C770_RS18130,C770_RS18130,-,-,-,-,thiazole synthase,protein-coding,-,-,-,-,20150714,-
1235461,25011155,C770_RS19010,C770_RS19010,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011156,C770_RS18880,C770_RS18880,C770_GR4pB237,-,-,-,DNA resolvase,protein-coding,-,-,-,-,20160910,-
1235461,25011157,C770_RS18630,C770_RS18630,C770_GR4pB177,-,-,-,dihydrodipicolinate synthase/N-acetylneuraminate lyase,protein-coding,-,-,-,-,20150715,-
1235461,25011158,C770_RS18355,C770_RS18355,-,-,-,-,outer membrane protease,protein-coding,-,-,-,-,20171118,-
1235461,25011159,C770_RS18970,C770_RS18970,C770_GR4pB256,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011160,C770_RS18900,C770_RS18900,C770_GR4pB241,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011161,C770_RS18295,C770_RS18295,C770_GR4pB103,-,-,-,XRE family transcriptional regulator,protein-coding,-,-,-,-,20170908,-
1235461,25011162,C770_RS18190,C770_RS18190,-,-,-,-,transposase,pseudo,-,-,-,-,20150714,-
1235461,25011163,C770_RS18455,C770_RS18455,C770_GR4pB141,-,-,-,chromosome partitioning protein,protein-coding,-,-,-,-,20150714,-
1235461,25011164,C770_RS18125,C770_RS18125,C770_GR4pB054,-,-,-,AsnC family transcriptional regulator,protein-coding,-,-,-,-,20200905,-
1235461,25011165,C770_RS18290,C770_RS18290,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011166,C770_RS18590,C770_RS18590,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011167,C770_RS18140,C770_RS18140,C770_GR4pB059,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011168,C770_RS18250,C770_RS18250,C770_GR4pB095,-,-,-,acyl carrier protein,protein-coding,-,-,-,-,20151028,-
1235461,25011169,C770_RS19015,C770_RS19015,C770_GR4pB267,-,-,-,Antirestriction protein,protein-coding,-,-,-,-,20160827,-
1235461,25011170,C770_RS18795,C770_RS18795,C770_GR4pB217,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011171,C770_RS18780,C770_RS18780,C770_GR4pB211,-,-,-,"type III secretion pathway, component EscS",protein-coding,-,-,-,-,20160827,-
1235461,25011172,C770_RS18600,C770_RS18600,C770_GR4pB170,-,-,-,branched-chain amino acid ABC transporter ATPase,protein-coding,-,-,-,-,20150715,-
1235461,25011173,C770_RS18510,C770_RS18510,-,-,-,-,glyoxalase,pseudo,-,-,-,-,20150714,-
1235461,25011174,C770_RS18645,C770_RS18645,C770_GR4pB180,-,-,-,transposase,protein-coding,-,-,-,-,20201026,-
1235461,25011175,C770_RS18160,C770_RS18160,C770_GR4pB065,-,-,-,"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductase",protein-coding,-,-,-,-,20160827,-
1235461,25011176,C770_RS18440,C770_RS18440,C770_GR4pB137,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20200905,-
1235461,25011177,C770_RS18360,C770_RS18360,C770_GR4pB118,-,-,-,outer membrane protease,protein-coding,-,-,-,-,20160827,-
1235461,25011178,C770_RS18570,C770_RS18570,C770_GR4pB163,-,-,-,ATP-binding protein,protein-coding,-,-,-,-,20150714,-
1235461,25011179,C770_RS18965,C770_RS18965,C770_GR4pB255,-,-,-,NAD-dependent aldehyde dehydrogenase,protein-coding,-,-,-,-,20160827,-
1235461,25011180,C770_RS18015,C770_RS18015,-,-,-,-,magnesium transporter,protein-coding,-,-,-,-,20150714,-
1235461,25011181,C770_RS18045,C770_RS18045,C770_GR4pB036,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011182,C770_RS18315,C770_RS18315,-,-,-,-,chitinase,protein-coding,-,-,-,-,20160924,-
1235461,25011183,C770_RS18020,C770_RS18020,C770_GR4pB029,-,-,-,transposase,protein-coding,-,-,-,-,20171117,-
1235461,25011184,C770_RS18385,C770_RS18385,C770_GR4pB126,-,-,-,flavodoxin reductase (ferredoxin-NADPH reductase) family 1,protein-coding,-,-,-,-,20150715,-
1235461,25011185,C770_RS18985,C770_RS18985,C770_GR4pB261,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011186,C770_RS18375,C770_RS18375,C770_GR4pB124,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011187,C770_RS18930,C770_RS18930,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011188,C770_RS18220,C770_RS18220,-,-,-,-,pectate lyase,pseudo,-,-,-,-,20150714,-
1235461,25011189,C770_RS18215,C770_RS18215,C770_GR4pB082,-,-,-,carbonate dehydratase,protein-coding,-,-,-,-,20171117,-
1235461,25011190,C770_RS18040,C770_RS18040,C770_GR4pB035,-,-,-,replication initiation protein,protein-coding,-,-,-,-,20200905,-
1235461,25011191,C770_RS18615,C770_RS18615,C770_GR4pB173,-,-,-,branched-chain amino acid ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20160827,-
1235461,25011192,C770_RS18255,C770_RS18255,C770_GR4pB096,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011193,C770_RS18325,C770_RS18325,C770_GR4pB110,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011194,C770_RS17880,C770_RS17880,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25011195,C770_RS18275,C770_RS18275,C770_GR4pB100,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011196,C770_RS18640,C770_RS18640,C770_GR4pB179,-,-,-,transposase,protein-coding,-,-,-,-,20210417,-
1235461,25011197,C770_RS18320,C770_RS18320,C770_GR4pB109,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011198,C770_RS18305,C770_RS18305,C770_GR4pB106,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25011199,groEL,C770_RS18235,C770_GR4pB089,-,-,-,molecular chaperone GroEL,protein-coding,-,-,-,-,20200905,-
1235461,25011200,C770_RS18390,C770_RS18390,C770_GR4pB127,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011201,C770_RS18435,C770_RS18435,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011202,C770_RS18205,C770_RS18205,C770_GR4pB080,-,-,-,lactate dehydrogenase,protein-coding,-,-,-,-,20210212,-
1235461,25011203,C770_RS18490,C770_RS18490,C770_GR4pB148,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20151028,-
1235461,25011204,C770_RS18620,C770_RS18620,C770_GR4pB174,-,-,-,Imidazolonepropionase and related amidohydrolase,protein-coding,-,-,-,-,20160827,-
1235461,25011205,C770_RS18555,C770_RS18555,C770_GR4pB159,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011206,C770_RS19040,C770_RS19040,C770_GR4pB272,-,-,-,Site-specific recombinase XerD,protein-coding,-,-,-,-,20201026,-
1235461,25011207,C770_RS18625,C770_RS18625,C770_GR4pB175,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011208,C770_RS18245,C770_RS18245,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011209,C770_RS18855,C770_RS18855,C770_GR4pB229,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011210,C770_RS18595,C770_RS18595,C770_GR4pB169,-,-,-,branched-chain amino acid ABC transporter ATPase,protein-coding,-,-,-,-,20150715,-
1235461,25011211,C770_RS18940,C770_RS18940,C770_GR4pB249,-,-,-,transposase,protein-coding,-,-,-,-,20210417,-
1235461,25011212,C770_RS18755,C770_RS18755,C770_GR4pB206,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011213,C770_RS18945,C770_RS18945,C770_GR4pB250,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011214,C770_RS18890,C770_RS18890,C770_GR4pB239,-,-,-,transposase,protein-coding,-,-,-,-,20201026,-
1235461,25011215,C770_RS18750,C770_RS18750,C770_GR4pB205,-,-,-,"type III secretion apparatus lipoprotein, YscJ/HrcJ family",protein-coding,-,-,-,-,20160827,-
1235461,25011216,C770_RS18175,C770_RS18175,C770_GR4pB069,-,-,-,thioredoxin,protein-coding,-,-,-,-,20200905,-
1235461,25011217,C770_RS18270,C770_RS18270,C770_GR4pB099,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011218,C770_RS18730,C770_RS18730,C770_GR4pB201,-,-,-,transposase,protein-coding,-,-,-,-,20171117,-
1235461,25011219,C770_RS17885,C770_RS17885,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
