#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
242507,2674091,MGG_00839,MGG_00839,-,-,5,-,vacuolar protein sorting-associated protein 74,protein-coding,-,-,-,vacuolar protein sorting-associated protein 74,20200919,-
242507,2674334,MGG_00754,MGG_00754,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674335,MGG_00673,MGG_00673,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674336,MGG_00477,MGG_00477,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674337,MGG_00119,MGG_00119,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674338,MGG_00791,MGG_00791,-,-,5,-,Lactamase_B domain-containing protein,protein-coding,-,-,-,Lactamase_B domain-containing protein,20200919,-
242507,2674339,MGG_00299,MGG_00299,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674340,MGG_00120,MGG_00120,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674341,MGG_00370,MGG_00370,-,-,5,-,pre-mRNA-splicing factor cwc-21,protein-coding,-,-,-,pre-mRNA-splicing factor cwc-21,20200919,-
242507,2674342,MGG_00983,MGG_00983,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674343,MGG_01101,MGG_01101,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201003,-
242507,2674344,MGG_00982,MGG_00982,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674345,MGG_00222,MGG_00222,-,-,5,-,dynactin Arp1 p62 subunit RO2,protein-coding,-,-,-,dynactin Arp1 p62 subunit RO2,20200919,-
242507,2674346,MGG_00232,MGG_00232,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674348,MGG_00909,MGG_00909,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674350,MGG_00577,MGG_00577,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674351,MGG_00797,MGG_00797,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674352,MGG_00241,MGG_00241,-,-,5,-,polyketide synthase,protein-coding,-,-,-,polyketide synthase,20200919,-
242507,2674355,MGG_01048,MGG_01048,-,-,5,-,hexaprenyldihydroxybenzoate methyltransferase,protein-coding,-,-,-,hexaprenyldihydroxybenzoate methyltransferase,20200919,-
242507,2674356,MGG_00986,MGG_00986,-,-,5,-,2-dehydropantoate 2-reductase,protein-coding,-,-,-,2-dehydropantoate 2-reductase,20200919,-
242507,2674357,MGG_00478,MGG_00478,-,-,5,-,type 2A phosphatase activator TIP41,protein-coding,-,-,-,type 2A phosphatase activator TIP41,20210515,-
242507,2674359,MGG_00679,MGG_00679,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674360,MGG_00110,MGG_00110,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674361,MGG_00097,MGG_00097,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674363,MGG_00470,MGG_00470,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674364,MGG_00471,MGG_00471,-,-,5,-,exocyst complex component Sec15,protein-coding,-,-,-,exocyst complex component Sec15,20200919,-
242507,2674365,MGG_00289,MGG_00289,-,-,5,-,amino-acid permease inda1,protein-coding,-,-,-,amino-acid permease inda1,20200924,-
242507,2674367,MGG_00464,MGG_00464,-,-,5,-,MFS phospholipid transporter Git1,protein-coding,-,-,-,MFS phospholipid transporter Git1,20200919,-
242507,2674368,MGG_00223,MGG_00223,-,-,5,-,fructose-bisphosphate aldolase 1,protein-coding,-,-,-,fructose-bisphosphate aldolase 1,20200919,-
242507,2674369,MGG_00242,MGG_00242,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674370,MGG_00849,MGG_00849,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674371,MGG_00710,MGG_00710,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674372,MGG_00857,MGG_00857,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674373,MGG_00052,MGG_00052,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674375,MGG_00238,MGG_00238,-,-,5,-,ent-kaurene oxidase,protein-coding,-,-,-,ent-kaurene oxidase,20200919,-
242507,2674376,MGG_00288,MGG_00288,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674377,MGG_00792,MGG_00792,-,-,5,-,squalene-hopene cyclase,protein-coding,-,-,-,squalene-hopene cyclase,20200919,-
242507,2674378,MGG_00300,MGG_00300,-,-,5,-,ent-kaurene oxidase,protein-coding,-,-,-,ent-kaurene oxidase,20200919,-
242507,2674379,MGG_01043,MGG_01043,-,-,5,-,catabolite repression protein creC,protein-coding,-,-,-,catabolite repression protein creC,20200919,-
242507,2674380,MGG_01041,MGG_01041,-,-,5,-,cellulose signaling associated protein ENVOY,protein-coding,-,-,-,cellulose signaling associated protein ENVOY,20200919,-
242507,2674381,MGG_00491,MGG_00491,-,-,5,-,superoxide dismutase,protein-coding,-,-,-,superoxide dismutase,20200919,-
242507,2674382,MGG_00571,MGG_00571,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674383,MGG_00819,MGG_00819,-,-,5,-,niemann-Pick C1 protein,protein-coding,-,-,-,niemann-Pick C1 protein,20200919,-
242507,2674384,MGG_00904,MGG_00904,-,-,5,-,prefoldin subunit 3,protein-coding,-,-,-,prefoldin subunit 3,20200919,-
242507,2674385,MGG_00322,MGG_00322,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674386,MGG_00102,MGG_00102,-,-,5,-,cell cycle control protein cwf19,protein-coding,-,-,-,cell cycle control protein cwf19,20200919,-
242507,2674387,MGG_00980,MGG_00980,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674388,MGG_01058,MGG_01058,-,-,5,-,adenylate kinase 1,protein-coding,-,-,-,adenylate kinase 1,20200924,-
242507,2674389,MGG_01110,MGG_01110,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674390,MGG_01099,MGG_01099,-,-,5,-,peptidyl-tRNA hydrolase 2,protein-coding,-,-,-,peptidyl-tRNA hydrolase 2,20200919,-
242507,2674391,MGG_00382,MGG_00382,-,-,5,-,GPN-loop GTPase 3 like protein,protein-coding,-,-,-,GPN-loop GTPase 3 like protein,20200919,-
242507,2674392,MGG_00383,MGG_00383,-,-,5,-,S-adenosylmethionine synthase,protein-coding,-,-,-,S-adenosylmethionine synthase,20200919,-
242507,2674393,MGG_00739,MGG_00739,-,-,5,-,cft-1,protein-coding,-,-,-,cft-1,20200919,-
242507,2674394,MGG_00900,MGG_00900,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674396,MGG_00748,MGG_00748,-,-,5,-,myosin-1,protein-coding,-,-,-,myosin-1,20200926,-
242507,2674397,MGG_00984,MGG_00984,-,-,5,-,ZZ type zinc finger domain-containing protein,protein-coding,-,-,-,ZZ type zinc finger domain-containing protein,20200919,-
242507,2674399,MGG_00351,MGG_00351,-,-,5,-,coiled-coil domain-containing protein MTMR15,protein-coding,-,-,-,coiled-coil domain-containing protein MTMR15,20200919,-
242507,2674401,MGG_00221,MGG_00221,-,-,5,-,40S ribosomal protein S7,protein-coding,-,-,-,40S ribosomal protein S7,20200926,-
242507,2674402,MGG_00985,MGG_00985,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674403,MGG_00053,MGG_00053,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674404,MGG_00753,MGG_00753,-,-,5,-,RanBPM,protein-coding,-,-,-,RanBPM,20200919,-
242507,2674405,MGG_00712,MGG_00712,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674406,MGG_01124,MGG_01124,-,-,5,-,vesicle transport V-SNARE protein vti1,protein-coding,-,-,-,vesicle transport V-SNARE protein vti1,20200919,-
242507,2674409,MGG_01070,MGG_01070,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674410,MGG_00233,MGG_00233,-,-,5,-,fatty acid synthase S-acetyltransferase,protein-coding,-,-,-,fatty acid synthase S-acetyltransferase,20200919,-
242507,2674411,MGG_00129,MGG_00129,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674412,MGG_00785,MGG_00785,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674414,MGG_00056,MGG_00056,-,-,5,-,short-chain dehydrogenase/reductase SDR,protein-coding,-,-,-,short-chain dehydrogenase/reductase SDR,20200924,-
242507,2674415,MGG_11683,MGG_11683,-,-,5,-,metallo-beta-lactamase superfamily protein,protein-coding,-,-,-,metallo-beta-lactamase superfamily protein,20200919,-
242507,2674416,MGG_00384,MGG_00384,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674417,MGG_00747,MGG_00747,-,-,5,-,palmitoyltransferase PFA4,protein-coding,-,-,-,palmitoyltransferase PFA4,20200919,-
242507,2674418,MGG_00788,MGG_00788,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674419,MGG_00111,MGG_00111,-,-,5,-,phospholipid-transporting ATPase 1,protein-coding,-,-,-,phospholipid-transporting ATPase 1,20200919,-
242507,2674420,MGG_01088,MGG_01088,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674421,MGG_00054,MGG_00054,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674422,MGG_00905,MGG_00905,-,-,5,-,Sec14 cytosolic factor,protein-coding,-,-,-,Sec14 cytosolic factor,20200919,-
242507,2674423,MGG_00320,MGG_00320,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674427,MGG_00095,MGG_00095,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674429,MGG_00133,MGG_00133,-,-,5,-,siderophore iron transporter mirC,protein-coding,-,-,-,siderophore iron transporter mirC,20200919,-
242507,2674430,MGG_00799,MGG_00799,-,-,5,-,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A,protein-coding,-,-,-,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A,20200919,-
242507,2674432,MGG_00680,MGG_00680,-,-,5,-,mRNA 3'-end-processing protein yth-1,protein-coding,-,-,-,mRNA 3'-end-processing protein yth-1,20200919,-
242507,2674436,MGG_01098,MGG_01098,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674437,MGG_00868,MGG_00868,-,-,5,-,global transactivator,protein-coding,-,-,-,global transactivator,20200919,-
242507,2674438,MGG_01123,MGG_01123,-,-,5,-,pre-rRNA processing protein Rrp12,protein-coding,-,-,-,pre-rRNA processing protein Rrp12,20200919,-
242507,2674440,MGG_00473,MGG_00473,-,-,5,-,rRNA-processing protein FCF2,protein-coding,-,-,-,rRNA-processing protein FCF2,20200919,-
242507,2674441,MGG_00780,MGG_00780,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674442,MGG_00636,MGG_00636,-,-,5,-,GPI mannosyltransferase 2,protein-coding,-,-,-,GPI mannosyltransferase 2,20200919,-
242507,2674443,MGG_00789,MGG_00789,-,-,5,-,eukaryotic translation initiation factor 2 beta subunit,protein-coding,-,-,-,eukaryotic translation initiation factor 2 beta subunit,20200919,-
242507,2674444,MGG_00385,MGG_00385,-,-,5,-,L-aminoadipate-semialdehyde dehydrogenase,protein-coding,-,-,-,L-aminoadipate-semialdehyde dehydrogenase,20200919,-
242507,2674445,MGG_00999,MGG_00999,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674446,MGG_00592,MGG_00592,-,-,5,-,cell wall glucanosyltransferase,protein-coding,-,-,-,cell wall glucanosyltransferase,20200919,-
242507,2674447,MGG_00296,MGG_00296,-,-,5,-,glycosyl hydrolase,protein-coding,-,-,-,glycosyl hydrolase,20200919,-
242507,2674448,MGG_00085,MGG_00085,-,-,5,-,lactose permease,protein-coding,-,-,-,lactose permease,20200919,-
242507,2674449,MGG_00714,MGG_00714,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674454,MGG_00556,MGG_00556,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674455,MGG_00213,MGG_00213,-,-,5,-,DNA replication complex GINS protein PSF3,protein-coding,-,-,-,DNA replication complex GINS protein PSF3,20200919,-
242507,2674456,MGG_00257,MGG_00257,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674457,MGG_00252,MGG_00252,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674458,MGG_00919,MGG_00919,-,-,5,-,GMP synthase,protein-coding,-,-,-,GMP synthase,20200924,-
242507,2674459,MGG_00892,MGG_00892,-,-,5,-,ATP synthase subunit 9,protein-coding,-,-,-,ATP synthase subunit 9,20200919,-
242507,2674462,MGG_00891,MGG_00891,-,-,5,-,histone acetyltransferase,protein-coding,-,-,-,histone acetyltransferase,20200919,-
242507,2674463,MGG_00195,MGG_00195,-,-,5,-,clock-controlled-9 protein,protein-coding,-,-,-,clock-controlled-9 protein,20200919,-
242507,2674464,MGG_00552,MGG_00552,-,-,5,-,acid phosphatase,protein-coding,-,-,-,acid phosphatase,20200919,-
242507,2674465,MGG_00172,MGG_00172,-,-,5,-,glycoprotease pgp1,protein-coding,-,-,-,glycoprotease pgp1,20200919,-
242507,2674466,MGG_00953,MGG_00953,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674467,MGG_00234,MGG_00234,-,-,5,-,sterigmatocystin 8-O-methyltransferase,protein-coding,-,-,-,sterigmatocystin 8-O-methyltransferase,20200919,-
242507,2674468,MGG_01140,MGG_01140,-,-,5,-,"alpha-1,2 mannosyltransferase KTR1",protein-coding,-,-,-,"alpha-1,2 mannosyltransferase KTR1",20200919,-
242507,2674469,MGG_00177,MGG_00177,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674470,MGG_00922,MGG_00922,-,-,5,-,vacuolar protease A,protein-coding,-,-,-,vacuolar protease A,20200919,-
242507,2674471,MGG_00878,MGG_00878,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674473,MGG_00968,MGG_00968,-,-,5,-,mitochondrial outer membrane protein porin,protein-coding,-,-,-,mitochondrial outer membrane protein porin,20200919,-
242507,2674474,MGG_00254,MGG_00254,-,-,5,-,ornithine decarboxylase antizyme,protein-coding,-,-,-,ornithine decarboxylase antizyme,20200919,-
242507,2674476,MGG_00267,MGG_00267,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674477,MGG_11463,MGG_11463,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674478,MGG_00443,MGG_00443,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674479,MGG_00737,MGG_00737,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674480,MGG_00923,MGG_00923,-,-,5,-,serine hydroxymethyltransferase,protein-coding,-,-,-,serine hydroxymethyltransferase,20200924,-
242507,2674481,MGG_00548,MGG_00548,-,-,5,-,CTR2 short splice,protein-coding,-,-,-,CTR2 short splice,20200919,-
242507,2674483,MGG_00646,MGG_00646,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674484,MGG_00560,MGG_00560,-,-,5,-,ATP-dependent RNA helicase MAK5,protein-coding,-,-,-,ATP-dependent RNA helicase MAK5,20200926,-
242507,2674486,MGG_00181,MGG_00181,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674489,MGG_00164,MGG_00164,-,-,5,-,galactosyltransferase,protein-coding,-,-,-,galactosyltransferase,20200919,-
242507,2674490,MGG_00202,MGG_00202,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674491,MGG_00175,MGG_00175,-,-,5,-,6-phosphogluconate dehydrogenase,protein-coding,-,-,-,6-phosphogluconate dehydrogenase,20200919,-
242507,2674492,MGG_00537,MGG_00537,-,-,5,-,ammonium transporter MEP1,protein-coding,-,-,-,ammonium transporter MEP1,20200924,-
242507,2674493,MGG_00543,MGG_00543,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674494,MGG_00271,MGG_00271,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674496,MGG_00275,MGG_00275,-,-,5,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20200919,-
242507,2674497,MGG_00201,MGG_00201,-,-,5,-,membrane transporter,protein-coding,-,-,-,membrane transporter,20200919,-
242507,2674499,MGG_00920,MGG_00920,-,-,5,-,YagE family protein,protein-coding,-,-,-,YagE family protein,20200919,-
242507,2674500,MGG_00527,MGG_00527,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674501,MGG_00872,MGG_00872,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674504,MGG_00208,MGG_00208,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674505,MGG_00204,MGG_00204,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674508,MGG_00445,MGG_00445,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674509,MGG_00897,MGG_00897,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674510,MGG_00947,MGG_00947,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674511,MGG_00951,MGG_00951,-,-,5,-,"mannan endo-1,6-alpha-mannosidase DCW1",protein-coding,-,-,-,"mannan endo-1,6-alpha-mannosidase DCW1",20200919,-
242507,2674512,MGG_00270,MGG_00270,-,-,5,-,zinc-containing alcohol dehydrogenase,protein-coding,-,-,-,zinc-containing alcohol dehydrogenase,20200919,-
242507,2674513,MGG_00523,MGG_00523,-,-,5,-,pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2,protein-coding,-,-,-,pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2,20200919,-
242507,2674514,MGG_00874,MGG_00874,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674515,MGG_00554,MGG_00554,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674516,MGG_00283,MGG_00283,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674517,MGG_00166,MGG_00166,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674518,MGG_00531,MGG_00531,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2674519,MGG_11471,MGG_11471,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674520,MGG_00212,MGG_00212,-,-,5,-,superoxide dismutase,protein-coding,-,-,-,superoxide dismutase,20200919,-
242507,2674522,MGG_00540,MGG_00540,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674523,MGG_01023,MGG_01023,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674525,MGG_00733,MGG_00733,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674526,MGG_11613,MGG_11613,-,-,5,-,alkaline phosphatase D,protein-coding,-,-,-,alkaline phosphatase D,20200919,-
242507,2674527,MGG_00199,MGG_00199,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674528,MGG_00183,MGG_00183,-,-,5,-,STE/STE11 protein kinase,protein-coding,-,-,-,STE/STE11 protein kinase,20200919,-
242507,2674529,MGG_00541,MGG_00541,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2674530,MGG_00179,MGG_00179,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674531,MGG_00538,MGG_00538,-,-,5,-,acid phosphatase,protein-coding,-,-,-,acid phosphatase,20200919,-
242507,2674532,MGG_00880,MGG_00880,-,-,5,-,tRNA (guanine-N(1)-)-methyltransferase,protein-coding,-,-,-,tRNA (guanine-N(1)-)-methyltransferase,20200919,-
242507,2674533,MGG_01145,MGG_01145,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2674534,MGG_00890,MGG_00890,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
