#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
83462,55635504,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Myxococcus exiguus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200622,-
83462,64076239,JYJ95_RS00800,JYJ95_RS00800,JYJ95_00800,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64076240,JYJ95_RS00805,JYJ95_RS00805,JYJ95_00805,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210422,-
83462,64076241,JYJ95_RS00810,JYJ95_RS00810,JYJ95_00810,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20210422,-
83462,64076242,JYJ95_RS00815,JYJ95_RS00815,JYJ95_00815,-,-,-,BatA domain-containing protein,protein-coding,-,-,-,BatA domain-containing protein,20210422,-
83462,64076243,JYJ95_RS00820,JYJ95_RS00820,JYJ95_00820,-,-,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20210422,-
83462,64076244,JYJ95_RS00825,JYJ95_RS00825,JYJ95_00825,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076245,JYJ95_RS00830,JYJ95_RS00830,JYJ95_00830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076246,JYJ95_RS00835,JYJ95_RS00835,JYJ95_00835,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210422,-
83462,64076247,JYJ95_RS00840,JYJ95_RS00840,JYJ95_00840,-,-,-,DUF4438 domain-containing protein,protein-coding,-,-,-,DUF4438 domain-containing protein,20210422,-
83462,64076248,JYJ95_RS00845,JYJ95_RS00845,JYJ95_00845,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076249,JYJ95_RS00850,JYJ95_RS00850,JYJ95_00850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076250,JYJ95_RS00855,JYJ95_RS00855,JYJ95_00855,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076251,JYJ95_RS00860,JYJ95_RS00860,JYJ95_00860,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076252,JYJ95_RS00865,JYJ95_RS00865,JYJ95_00865,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076253,JYJ95_RS00870,JYJ95_RS00870,JYJ95_00870,-,-,-,DNA alkylation repair protein,protein-coding,-,-,-,DNA alkylation repair protein,20210422,-
83462,64076254,JYJ95_RS00875,JYJ95_RS00875,JYJ95_00875,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076255,JYJ95_RS00880,JYJ95_RS00880,JYJ95_00880,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076256,JYJ95_RS00885,JYJ95_RS00885,JYJ95_00885,-,-,-,translocation/assembly module TamB domain-containing protein,protein-coding,-,-,-,translocation/assembly module TamB domain-containing protein,20210422,-
83462,64076257,JYJ95_RS00890,JYJ95_RS00890,JYJ95_00890,-,-,-,BamA/TamA family outer membrane protein,protein-coding,-,-,-,BamA/TamA family outer membrane protein,20210422,-
83462,64076258,JYJ95_RS00895,JYJ95_RS00895,JYJ95_00895,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076259,JYJ95_RS00900,JYJ95_RS00900,JYJ95_00900,-,-,-,4-alpha-glucanotransferase,protein-coding,-,-,-,4-alpha-glucanotransferase,20210422,-
83462,64076260,JYJ95_RS00905,JYJ95_RS00905,JYJ95_00905,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076261,JYJ95_RS00910,JYJ95_RS00910,JYJ95_00910,-,-,-,DNA-3-methyladenine glycosylase,protein-coding,-,-,-,DNA-3-methyladenine glycosylase,20210422,-
83462,64076262,JYJ95_RS00915,JYJ95_RS00915,JYJ95_00915,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210422,-
83462,64076263,JYJ95_RS00920,JYJ95_RS00920,JYJ95_00920,-,-,-,zf-HC2 domain-containing protein,protein-coding,-,-,-,zf-HC2 domain-containing protein,20210426,-
83462,64076264,JYJ95_RS00925,JYJ95_RS00925,JYJ95_00925,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20210422,-
83462,64076265,JYJ95_RS00930,JYJ95_RS00930,JYJ95_00930,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210422,-
83462,64076266,JYJ95_RS00935,JYJ95_RS00935,JYJ95_00935,-,-,-,VTT domain-containing protein,protein-coding,-,-,-,VTT domain-containing protein,20210422,-
83462,64076267,JYJ95_RS00940,JYJ95_RS00940,JYJ95_00940,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64076268,JYJ95_RS00945,JYJ95_RS00945,JYJ95_00945,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20210422,-
83462,64076269,JYJ95_RS00950,JYJ95_RS00950,JYJ95_00950,-,-,-,lasso peptide biosynthesis protein,protein-coding,-,-,-,lasso peptide biosynthesis protein,20210422,-
83462,64076270,JYJ95_RS00955,JYJ95_RS00955,JYJ95_00955,-,-,-,arginine N-succinyltransferase,protein-coding,-,-,-,arginine N-succinyltransferase,20210422,-
83462,64076271,JYJ95_RS00960,JYJ95_RS00960,JYJ95_00960,-,-,-,heparin lyase I family protein,protein-coding,-,-,-,heparin lyase I family protein,20210422,-
83462,64076272,JYJ95_RS00965,JYJ95_RS00965,JYJ95_00965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076273,JYJ95_RS00970,JYJ95_RS00970,JYJ95_00970,-,-,-,acetyl-CoA C-acyltransferase,protein-coding,-,-,-,acetyl-CoA C-acyltransferase,20210422,-
83462,64076274,JYJ95_RS00975,JYJ95_RS00975,JYJ95_00975,-,-,-,CoA-transferase subunit beta,protein-coding,-,-,-,CoA-transferase subunit beta,20210422,-
83462,64076275,JYJ95_RS00980,JYJ95_RS00980,JYJ95_00980,-,-,-,CoA transferase subunit A,protein-coding,-,-,-,CoA transferase subunit A,20210422,-
83462,64076276,JYJ95_RS00985,JYJ95_RS00985,JYJ95_00985,-,-,-,acetyl ornithine aminotransferase family protein,protein-coding,-,-,-,acetyl ornithine aminotransferase family protein,20210422,-
83462,64076277,JYJ95_RS00990,JYJ95_RS00990,JYJ95_00990,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20210422,-
83462,64076278,JYJ95_RS00995,JYJ95_RS00995,JYJ95_00995,-,-,-,aminotransferase class III-fold pyridoxal phosphate-dependent enzyme,protein-coding,-,-,-,aminotransferase class III-fold pyridoxal phosphate-dependent enzyme,20210422,-
83462,64076279,JYJ95_RS01000,JYJ95_RS01000,JYJ95_01000,-,-,-,acyl-CoA thioesterase,protein-coding,-,-,-,acyl-CoA thioesterase,20210422,-
83462,64076280,JYJ95_RS01005,JYJ95_RS01005,JYJ95_01005,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076281,JYJ95_RS01010,JYJ95_RS01010,JYJ95_01010,-,-,-,DUF3396 domain-containing protein,protein-coding,-,-,-,DUF3396 domain-containing protein,20210422,-
83462,64076282,JYJ95_RS01015,JYJ95_RS01015,JYJ95_01015,-,-,-,TIGR04013 family B12-binding domain/radical SAM domain-containing protein,protein-coding,-,-,-,TIGR04013 family B12-binding domain/radical SAM domain-containing protein,20210422,-
83462,64076283,JYJ95_RS01020,JYJ95_RS01020,JYJ95_01020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076284,JYJ95_RS01025,JYJ95_RS01025,JYJ95_01025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076285,JYJ95_RS01030,JYJ95_RS01030,JYJ95_01030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076286,aceA,JYJ95_RS01035,JYJ95_01035,-,-,-,isocitrate lyase,protein-coding,-,-,-,isocitrate lyase,20210422,-
83462,64076287,aceB,JYJ95_RS01040,JYJ95_01040,-,-,-,malate synthase A,protein-coding,-,-,-,malate synthase A,20210422,-
83462,64076288,JYJ95_RS01045,JYJ95_RS01045,JYJ95_01045,-,-,-,PspC domain-containing protein,protein-coding,-,-,-,PspC domain-containing protein,20210422,-
83462,64076289,JYJ95_RS01050,JYJ95_RS01050,JYJ95_01050,-,-,-,HAMP domain-containing protein,protein-coding,-,-,-,HAMP domain-containing protein,20210422,-
83462,64076290,JYJ95_RS01055,JYJ95_RS01055,JYJ95_01055,-,-,-,PDC sensor domain-containing protein,protein-coding,-,-,-,PDC sensor domain-containing protein,20210422,-
83462,64076291,JYJ95_RS01060,JYJ95_RS01060,JYJ95_01060,-,-,-,Uma2 family endonuclease,protein-coding,-,-,-,Uma2 family endonuclease,20210422,-
83462,64076292,JYJ95_RS01065,JYJ95_RS01065,JYJ95_01065,-,-,-,MOSC domain-containing protein,protein-coding,-,-,-,MOSC domain-containing protein,20210422,-
83462,64076293,fumC,JYJ95_RS01070,JYJ95_01070,-,-,-,class II fumarate hydratase,protein-coding,-,-,-,class II fumarate hydratase,20210422,-
83462,64076294,JYJ95_RS01075,JYJ95_RS01075,JYJ95_01075,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076295,JYJ95_RS01080,JYJ95_RS01080,JYJ95_01080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076296,clpP,JYJ95_RS01085,JYJ95_01085,-,-,-,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,protein-coding,-,-,-,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,20210426,-
83462,64076297,JYJ95_RS01090,JYJ95_RS01090,JYJ95_01090,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076298,JYJ95_RS01095,JYJ95_RS01095,JYJ95_01095,-,-,-,5'-nucleotidase C-terminal domain-containing protein,protein-coding,-,-,-,5'-nucleotidase C-terminal domain-containing protein,20210422,-
83462,64076299,JYJ95_RS01100,JYJ95_RS01100,JYJ95_01100,-,-,-,DUF3293 domain-containing protein,protein-coding,-,-,-,DUF3293 domain-containing protein,20210422,-
83462,64076300,JYJ95_RS01105,JYJ95_RS01105,JYJ95_01105,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20210422,-
83462,64076301,JYJ95_RS01110,JYJ95_RS01110,JYJ95_01110,-,-,-,ester cyclase,protein-coding,-,-,-,ester cyclase,20210422,-
83462,64076302,JYJ95_RS01115,JYJ95_RS01115,JYJ95_01115,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210422,-
83462,64076303,JYJ95_RS01120,JYJ95_RS01120,JYJ95_01120,-,-,-,cardiolipin synthase B,protein-coding,-,-,-,cardiolipin synthase B,20210422,-
83462,64076304,JYJ95_RS01125,JYJ95_RS01125,JYJ95_01125,-,-,-,endonuclease III,protein-coding,-,-,-,endonuclease III,20210422,-
83462,64076305,JYJ95_RS01130,JYJ95_RS01130,JYJ95_01130,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210422,-
83462,64076306,JYJ95_RS01135,JYJ95_RS01135,JYJ95_01135,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076307,JYJ95_RS01140,JYJ95_RS01140,JYJ95_01140,-,-,-,C40 family peptidase,protein-coding,-,-,-,C40 family peptidase,20210422,-
83462,64076308,JYJ95_RS01145,JYJ95_RS01145,JYJ95_01145,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076309,bla,JYJ95_RS01150,JYJ95_01150,-,-,-,subclass B1 metallo-beta-lactamase,protein-coding,-,-,-,subclass B1 metallo-beta-lactamase,20210422,-
83462,64076310,JYJ95_RS01155,JYJ95_RS01155,JYJ95_01155,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64076311,JYJ95_RS01160,JYJ95_RS01160,JYJ95_01160,-,-,-,flagellar hook-length control protein FliK,protein-coding,-,-,-,flagellar hook-length control protein FliK,20210422,-
83462,64076312,JYJ95_RS01165,JYJ95_RS01165,JYJ95_01165,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076313,queC,JYJ95_RS01170,JYJ95_01170,-,-,-,7-cyano-7-deazaguanine synthase QueC,protein-coding,-,-,-,7-cyano-7-deazaguanine synthase QueC,20210422,-
83462,64076314,ddpX,JYJ95_RS01175,JYJ95_01175,-,-,-,D-alanyl-D-alanine dipeptidase,protein-coding,-,-,-,D-alanyl-D-alanine dipeptidase,20210422,-
83462,64076315,JYJ95_RS01180,JYJ95_RS01180,JYJ95_01180,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64076316,JYJ95_RS01185,JYJ95_RS01185,JYJ95_01185,-,-,-,DUF1800 family protein,protein-coding,-,-,-,DUF1800 family protein,20210422,-
83462,64076317,JYJ95_RS01190,JYJ95_RS01190,JYJ95_01190,-,-,-,DUF1501 domain-containing protein,protein-coding,-,-,-,DUF1501 domain-containing protein,20210422,-
83462,64076318,JYJ95_RS01195,JYJ95_RS01195,JYJ95_01195,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210422,-
83462,64076319,JYJ95_RS01200,JYJ95_RS01200,JYJ95_01200,-,-,-,methylthioribulose 1-phosphate dehydratase,protein-coding,-,-,-,methylthioribulose 1-phosphate dehydratase,20210424,-
83462,64076320,JYJ95_RS01205,JYJ95_RS01205,JYJ95_01205,-,-,-,acireductone dioxygenase,protein-coding,-,-,-,acireductone dioxygenase,20210422,-
83462,64076321,mtnC,JYJ95_RS01210,JYJ95_01210,-,-,-,acireductone synthase,protein-coding,-,-,-,acireductone synthase,20210422,-
83462,64076322,JYJ95_RS01215,JYJ95_RS01215,JYJ95_01215,-,-,-,S-methyl-5'-thioadenosine phosphorylase,protein-coding,-,-,-,S-methyl-5'-thioadenosine phosphorylase,20210422,-
83462,64076323,mtnA,JYJ95_RS01220,JYJ95_01220,-,-,-,S-methyl-5-thioribose-1-phosphate isomerase,protein-coding,-,-,-,S-methyl-5-thioribose-1-phosphate isomerase,20210422,-
83462,64076324,JYJ95_RS01225,JYJ95_RS01225,JYJ95_01225,-,-,-,class II aldolase/adducin family protein,protein-coding,-,-,-,class II aldolase/adducin family protein,20210422,-
83462,64076325,JYJ95_RS01230,JYJ95_RS01230,JYJ95_01230,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64076326,JYJ95_RS01235,JYJ95_RS01235,JYJ95_01235,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20210422,-
83462,64076327,JYJ95_RS01240,JYJ95_RS01240,JYJ95_01240,-,-,-,TIGR02269 family lipoprotein,protein-coding,-,-,-,TIGR02269 family lipoprotein,20210422,-
83462,64076328,JYJ95_RS01245,JYJ95_RS01245,JYJ95_01245,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076329,JYJ95_RS01250,JYJ95_RS01250,JYJ95_01250,-,-,-,FHA domain-containing protein,protein-coding,-,-,-,FHA domain-containing protein,20210424,-
83462,64076330,JYJ95_RS01255,JYJ95_RS01255,JYJ95_01255,-,-,-,long-chain-fatty-acid--CoA ligase,protein-coding,-,-,-,long-chain-fatty-acid--CoA ligase,20210422,-
83462,64076331,JYJ95_RS01260,JYJ95_RS01260,JYJ95_01260,-,-,-,ATP-dependent 6-phosphofructokinase,protein-coding,-,-,-,ATP-dependent 6-phosphofructokinase,20210422,-
83462,64076332,JYJ95_RS01265,JYJ95_RS01265,JYJ95_01265,-,-,-,6-phosphogluconolactonase,protein-coding,-,-,-,6-phosphogluconolactonase,20210422,-
83462,64076333,JYJ95_RS01270,JYJ95_RS01270,JYJ95_01270,-,-,-,zinc-binding dehydrogenase,protein-coding,-,-,-,zinc-binding dehydrogenase,20210422,-
83462,64076334,JYJ95_RS01275,JYJ95_RS01275,JYJ95_01275,-,-,-,GXWXG domain-containing protein,protein-coding,-,-,-,GXWXG domain-containing protein,20210422,-
83462,64076335,JYJ95_RS01280,JYJ95_RS01280,JYJ95_01280,-,-,-,transglycosylase SLT domain-containing protein,protein-coding,-,-,-,transglycosylase SLT domain-containing protein,20210422,-
83462,64076336,JYJ95_RS01285,JYJ95_RS01285,JYJ95_01285,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076337,JYJ95_RS01290,JYJ95_RS01290,JYJ95_01290,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076338,JYJ95_RS01295,JYJ95_RS01295,JYJ95_01295,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64076339,JYJ95_RS01300,JYJ95_RS01300,JYJ95_01300,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076340,JYJ95_RS01305,JYJ95_RS01305,JYJ95_01305,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076341,JYJ95_RS01310,JYJ95_RS01310,JYJ95_01310,-,-,-,beta-propeller fold lactonase family protein,protein-coding,-,-,-,beta-propeller fold lactonase family protein,20210422,-
83462,64076342,JYJ95_RS01315,JYJ95_RS01315,JYJ95_01315,-,-,-,DUF4375 domain-containing protein,protein-coding,-,-,-,DUF4375 domain-containing protein,20210422,-
83462,64076343,JYJ95_RS01320,JYJ95_RS01320,JYJ95_01320,-,-,-,immunity 52 family protein,protein-coding,-,-,-,immunity 52 family protein,20210422,-
83462,64076344,JYJ95_RS01325,JYJ95_RS01325,JYJ95_01325,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076345,JYJ95_RS01330,JYJ95_RS01330,JYJ95_01330,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210422,-
83462,64076346,JYJ95_RS01335,JYJ95_RS01335,JYJ95_01335,-,-,-,SIP domain-containing protein,protein-coding,-,-,-,SIP domain-containing protein,20210422,-
83462,64076347,JYJ95_RS01340,JYJ95_RS01340,JYJ95_01340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076348,JYJ95_RS01345,JYJ95_RS01345,JYJ95_01345,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076349,JYJ95_RS01350,JYJ95_RS01350,JYJ95_01350,-,-,-,FAD-binding protein,protein-coding,-,-,-,FAD-binding protein,20210422,-
83462,64076350,serA,JYJ95_RS01355,JYJ95_01355,-,-,-,phosphoglycerate dehydrogenase,protein-coding,-,-,-,phosphoglycerate dehydrogenase,20210422,-
83462,64076351,JYJ95_RS01360,JYJ95_RS01360,JYJ95_01360,-,-,-,trypsin-like peptidase domain-containing protein,protein-coding,-,-,-,trypsin-like peptidase domain-containing protein,20210422,-
83462,64076352,JYJ95_RS01365,JYJ95_RS01365,JYJ95_01365,-,-,-,STAS/SEC14 domain-containing protein,protein-coding,-,-,-,STAS/SEC14 domain-containing protein,20210422,-
83462,64076353,JYJ95_RS01370,JYJ95_RS01370,JYJ95_01370,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210422,-
83462,64076354,JYJ95_RS01375,JYJ95_RS01375,JYJ95_01375,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210422,-
83462,64076355,JYJ95_RS01380,JYJ95_RS01380,JYJ95_01380,-,-,-,fumarylacetoacetate hydrolase family protein,protein-coding,-,-,-,fumarylacetoacetate hydrolase family protein,20210422,-
83462,64076356,maiA,JYJ95_RS01385,JYJ95_01385,-,-,-,maleylacetoacetate isomerase,protein-coding,-,-,-,maleylacetoacetate isomerase,20210422,-
83462,64076357,hppD,JYJ95_RS01390,JYJ95_01390,-,-,-,4-hydroxyphenylpyruvate dioxygenase,protein-coding,-,-,-,4-hydroxyphenylpyruvate dioxygenase,20210422,-
83462,64076358,JYJ95_RS01395,JYJ95_RS01395,JYJ95_01395,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076359,JYJ95_RS01400,JYJ95_RS01400,JYJ95_01400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076360,JYJ95_RS01405,JYJ95_RS01405,JYJ95_01405,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076361,JYJ95_RS01410,JYJ95_RS01410,JYJ95_01410,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076362,JYJ95_RS01415,JYJ95_RS01415,JYJ95_01415,-,-,-,aminomethyltransferase family protein,protein-coding,-,-,-,aminomethyltransferase family protein,20210422,-
83462,64076363,JYJ95_RS01420,JYJ95_RS01420,JYJ95_01420,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210424,-
83462,64076364,JYJ95_RS01425,JYJ95_RS01425,JYJ95_01425,-,-,-,thioredoxin domain-containing protein,protein-coding,-,-,-,thioredoxin domain-containing protein,20210422,-
83462,64076365,JYJ95_RS01430,JYJ95_RS01430,JYJ95_01430,-,-,-,translation initiation factor,protein-coding,-,-,-,translation initiation factor,20210422,-
83462,64076366,JYJ95_RS01435,JYJ95_RS01435,JYJ95_01435,-,-,-,isocitrate/isopropylmalate dehydrogenase family protein,protein-coding,-,-,-,isocitrate/isopropylmalate dehydrogenase family protein,20210422,-
83462,64076367,JYJ95_RS01440,JYJ95_RS01440,JYJ95_01440,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076368,JYJ95_RS01445,JYJ95_RS01445,JYJ95_01445,-,-,-,HEAT repeat domain-containing protein,protein-coding,-,-,-,HEAT repeat domain-containing protein,20210422,-
83462,64076369,JYJ95_RS01450,JYJ95_RS01450,JYJ95_01450,-,-,-,DUF2270 domain-containing protein,protein-coding,-,-,-,DUF2270 domain-containing protein,20210422,-
83462,64076370,JYJ95_RS01455,JYJ95_RS01455,JYJ95_01455,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
83462,64076371,JYJ95_RS01460,JYJ95_RS01460,JYJ95_01460,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64076372,JYJ95_RS01465,JYJ95_RS01465,JYJ95_01465,-,-,-,O-acetyl-ADP-ribose deacetylase,protein-coding,-,-,-,O-acetyl-ADP-ribose deacetylase,20210422,-
83462,64076373,JYJ95_RS01470,JYJ95_RS01470,JYJ95_01470,-,-,-,DUF4230 domain-containing protein,protein-coding,-,-,-,DUF4230 domain-containing protein,20210422,-
83462,64076374,JYJ95_RS01475,JYJ95_RS01475,JYJ95_01475,-,-,-,2OG-Fe(II) oxygenase,protein-coding,-,-,-,2OG-Fe(II) oxygenase,20210422,-
83462,64076375,JYJ95_RS01480,JYJ95_RS01480,JYJ95_01480,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076376,JYJ95_RS01485,JYJ95_RS01485,JYJ95_01485,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076377,JYJ95_RS01490,JYJ95_RS01490,JYJ95_01490,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64076378,JYJ95_RS01495,JYJ95_RS01495,JYJ95_01495,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
